Link,Num_Units,Service_Time,Service_Dist
11329,4,1323.7014358282524,829.4687248206465
11310,6,1855.779569247292,1178.6739109116606
4220,8,2692.96612817582,3573.755888528074
10604,6,2045.1460786557473,2448.4538130693836
11272,7,2225.4706349314056,2048.305553853861
11585,1,998.1828725236771,256.0317782097263
6297,1,1046.2981907938545,578.6646678175312
10337,2,772.525827723796,352.2071595247835
7407,7,2332.9624335218564,2769.082030767924
11696,2,783.8935678286967,428.4325066743186
12110,1,994.9039035177789,234.04494982864708
4473,3,1620.9963249741945,4432.250726246275
11476,14,3950.1847879803586,2348.132239474915
86363,1,987.6321717463074,185.28501394484192
6872,24,7033.253483331553,6928.387237359537
4914,11,3517.3688482377165,4273.818830382545
11846,2,757.0532726227809,248.45734883402474
5622,21,5693.741000240383,2774.302639072761
5292,20,5976.27968583238,6278.138259939966
12108,40,10597.806348106833,5081.401529549621
6971,22,6501.014858817823,6578.105892832973
11830,21,5818.252313536863,3609.2019235820044
6349,12,3552.4257172347066,2899.591309128562
82750,3,1032.976414980219,489.33671198179945
10012,2,886.3412589349759,1115.386179715977
82558,8,2402.4948711948346,1626.0272990266094
82619,1,1031.9089185867563,482.178712025634
5227,8,2489.1573194826547,2207.1344623334007
4474,7,2492.59706136103,3839.4975057735574
7037,2,827.5678545375006,721.2864631481934
10923,1,1037.8367113813088,521.9269873579033
7922,4,1303.3435014081206,692.9604475287488
11020,7,2153.8308782273452,1567.9316823469708
9511,4,1757.70411238072,3739.634191198391
4906,2,2393.910818931219,11224.256720593781
11810,2,773.08013792523,355.92403615487274
11389,2,819.5647463267627,667.6223490842385
3536,1,1050.5886582499147,607.4340070401086
82623,4,1282.3801486924158,552.392592930817
12139,34,10438.747741575538,13670.637516152463
8357,28,7631.122813567894,4500.152974304161
11755,4,1630.0216985883428,2883.4713807890657
6820,1,988.5543869663143,191.46884420863353
10614,9,2836.8616671498694,2929.336167746107
8571,1,992.6642099095442,219.02688808366656
4599,3,1271.8125888281352,2090.8309487805236
3611,1,984.8964018625284,166.94055786228273
4361,2,824.3425034583133,699.6591648970498
11937,4,1404.1619562094145,1368.989424739033
12238,20,5688.681975967927,4349.677979221684
