Link,Num_Units,Service_Time,Service_Dist
14666,5,1515.1026010214546,503.59365906205494
13910,11,3124.976116705413,1642.6650650787633
12855,28,7852.106000702491,5981.935632783803
16965,7,1998.0351578422856,523.2576520493021
15883,11,3293.3635242127157,2771.771507908241
18996,5,1601.4808383242316,1082.7950714633334
14501,1,1082.0449550252297,818.3613434861181
15103,19,5457.606118953953,4409.51801365288
11169,70,20742.145062818432,24824.396934410557
19156,13,3986.477619208092,4200.788684900035
12376,21,5648.260949008789,2469.3402928618016
19164,10,3214.0471863428183,3849.2211869210005
14244,2,906.3175610918415,1249.335456583649
18011,1,1001.1948208807473,276.22812392096967
12827,4,1374.421606262167,1169.5682136488613
19699,27,7093.452829499813,2504.153975188732
14160,41,10563.658403716112,3243.1274276896147
15749,4,1458.4348245816095,1732.9112064032815
13278,2,869.6469389067842,1003.44393545005
11869,3,1052.7375191430156,621.8429982768139
17611,7,2575.570838534413,4395.870620481088
15754,7,2126.754657525125,1386.3745475533651
84551,12,3347.6800025602874,1526.687545106979
16044,15,4061.863891927529,1487.68814435089
14667,7,2055.2394456007632,906.8357997369021
13216,34,9121.146920359586,4835.585071700392
16386,18,4897.344241615064,2262.0311239275616
18255,18,5095.833767490334,3592.9845830822596
13071,8,2622.3765497982176,3100.4238922544755
19661,64,16479.80882971433,5899.478071396938
81933,3,1085.541999107909,841.810454456252
19540,1,5605.492666667946,116394.96497564075
16182,16,4759.517861801521,4556.445206536795
19146,70,18168.035998760897,7563.942772200913
15562,17,4717.2616174259965,2663.8016367411474
18706,38,9892.38858078564,3569.883197042742
16720,2,911.045192110389,1281.036156305694
17196,2,801.2947508979248,545.1145567585481
18751,4,1327.6111725362198,855.6851086469833
19765,3,1471.1060746111505,3427.17528796033
19348,1,1010.7578152810756,340.35191292630043
84251,2,788.1388190107506,456.8986522848718
14457,17,4592.930023829159,1830.1074463287368
13369,29,7545.39012750438,2315.9820798237342
86709,1,1055.0279552969273,637.2013095457805
13282,3,1119.0807420369026,1066.7014441455249
19807,33,8716.034888152783,3728.441359987366
14390,15,4303.233228856175,3106.168275745469
13736,16,4443.9402462348635,2440.3682134657865
12998,2,923.7603687507017,1366.296616567066
16089,32,8389.469954204484,3147.9880702133523
84548,14,3890.4197729111756,1947.3833677548682
13697,4,1852.9473976610861,4378.27937635954
86038,1,1015.420202053296,371.6151232898701
18584,10,3130.807112270255,3291.062442581053
14710,9,2846.0214434235177,2990.756214283756
12826,1,973.8633415175323,92.95937539695296
15456,5,1521.9389698470297,549.4343083171407
19269,55,14566.028390039579,7550.480934552383
84259,2,732.5798948920412,84.35334080492612
15748,10,2793.226875659394,1027.4488756776555
15585,28,7723.75498214716,5121.289553959505
12773,1,1015.620172016017,372.9560036836192
13380,1,1001.8665864006587,280.732586504193
14811,8,2698.3952599024115,3610.1604374323506
87441,15,4324.168764575731,3246.5496060062433
19806,58,15510.897465433107,9058.320063252933
15798,4,1357.761950857095,1057.8584098598221
19408,16,4739.589873598111,4422.819894488901
84550,4,1352.0124274852035,1019.305503924028
18699,2,993.846751178857,1836.254478177405
16629,6,2053.265429080192,2502.897378722788
15895,5,1595.7645767987462,1044.465199812781
16790,2,839.7282896033653,802.8271542469738
83963,2,751.7325291488066,212.77958749758545
85534,6,2046.4427503512852,2457.1485271655256
19751,13,3987.230688489858,4205.838322462165
14269,9,2716.2282679357213,2120.4398833418963
13997,42,11117.11970379839,5345.013659801451
16055,4,1437.8868054432064,1595.1283333250321
15513,14,3994.233604162041,2643.4975692582084
14431,25,6603.603922701197,2438.113026606152
13989,7,2333.1029028933403,2770.0239353599027
19066,9,2684.559120705069,1908.0852975306334
84225,3,1121.0077094960525,1079.6225491465302
19604,56,15027.383543022706,9034.757776191575
15800,4,1300.098786739578,671.203308490687
18840,31,8166.633142352377,3263.0742670029867
14042,18,5118.972192230692,3748.137185275089
80581,1,974.8397769188198,99.50677415390965
84457,4,2047.7391486258891,5684.437742238864
19096,8,3100.0100946188486,6303.152176702162
13225,13,3926.317564665811,3797.3909119298914
16420,12,3323.0466259774976,1361.5106793305604
17080,1,980.9760683408089,140.65311806532554
19384,22,6433.817756082405,6127.521833364386
15396,5,1568.7616836276688,863.3997561086435
19251,21,5927.931327695545,4344.644575517741
14922,9,2600.1841393649797,1342.3165357508697
19712,62,16243.669049739328,7534.6605927983765
