Link,Num_Units,Service_Time,Service_Dist
86361,6,2304.1590018381858,4185.241407050868
527,5,1521.2735769449903,544.972576743341
3037,11,3478.195436452621,4011.1450812647818
83059,2,913.7336155737044,1299.0631352729397
2999,2,845.9953354680143,844.8502601789078
85102,1,988.8591240809812,193.51223120908253
3117,1,1019.1392906513896,396.55313355871476
21795,1,1165.689916210764,1379.2350215294864
2857,10,3167.011538373896,3533.8279283005977
21858,27,7012.734922389115,1962.9073919699294
4606,1,1042.4085326717727,552.582919122302
2811,6,2081.744892458989,2693.8638296311256
2659,2,928.262149847006,1396.4829001810867
2637,23,6340.341679669288,3891.428339311271
2808,14,4509.780319235444,6100.4491678728955
2967,2,1034.6969681670223,2110.1718920452986
2374,2,1063.4027277506862,2302.6557515691966
294,1,1276.9979624473124,2125.600999870221
2768,3,1177.4762699794276,1458.267344520078
2092,5,1589.132763914146,999.9961818114389
3917,8,2424.8474842011774,1775.910712122335
2615,1,1147.5623677290205,1257.682394249132
1279,2,842.1987996971508,819.3929349384271
1397,2,972.6380596339108,1694.0415263784816
21836,27,7672.029352092855,6383.746214301675
4344,15,4544.91525805498,4726.745136711979
332,1,1294.53840376695,2243.2168334842427
3030,1,1035.729192910668,507.795213974081
2257,2,1048.8109537472976,2204.811938403873
2514,1,1127.1233901064973,1120.6306891361019
83013,3,1176.94294454533,1454.691179338377
240,7,3157.417926548829,8297.393338503549
366,2,1266.2363834618418,3662.738378152717
3893,16,4863.387957192501,5252.93668211333
3361,12,3655.7625586762024,3592.507098856964
2122,7,2040.4464285353602,807.6425695263315
3692,2,868.0386654108117,992.659803827526
2538,1,1069.1462219853306,731.8700624854537
21818,11,3345.0285850774317,3118.2068735634675
419,1,1106.6885214381637,983.6065362415975
2751,2,911.5802581775276,1284.623993143905
21889,16,4825.930697118264,5001.770432174322
1205,2,924.0243231151258,1368.0665385457687
902,1,979.9526252585763,133.79051358008292
87532,3,1089.676187942584,869.5318815998035
3432,1,993.621162543712,225.44364691805094
2732,5,2044.8342887021781,4055.6613010874717
2177,2,907.853407428388,1259.6339344773442
4529,1,1009.8413259241041,334.2064769162098
556,20,5379.672155878419,2277.640741250012
