Link,Num_Units,Service_Time,Service_Dist
6493,5,1668.1559109609343,1529.8787055941066
7394,2,1025.6073142135942,2049.222044346854
7392,20,5696.225344981876,4400.259353924077
12106,55,15536.7060419693,14059.271626973408
11960,3,1028.766694523012,461.1088144144742
10155,1,1135.6748323817274,1177.9716073875315
7815,1,1611.7236551155722,4370.073682044516
6534,8,2519.3297178657167,2409.452734906459
6086,6,3221.1004822725927,10333.709089892218
6288,2,808.5710905879694,593.905390621163
7949,11,3224.2299311667625,2308.202488824958
5297,15,4252.104177744883,2763.3270747310016
82674,2,782.6380850956946,420.01398141949903
11738,18,5072.172262771757,3434.324515680084
11811,3,1145.3058912413994,1242.5517964331666
9278,25,6650.2377055303705,2750.811615089653
3098,11,4255.6862431416785,9224.53895714134
11729,2,6462.771031431314,145709.05346792538
10615,8,2647.1849214241092,3266.7741713731084
10445,6,1910.992351662944,1548.8982006902806
82726,3,1078.9458016095887,797.5802521876758
10373,14,3847.643838829644,1660.553233099985
11937,4,1404.1619562094145,1368.989424739033
7722,9,3330.4903826785085,6239.318614294869
9511,4,1757.70411238072,3739.634191198391
8581,9,2878.6512822697723,3209.552630329272
9423,8,2286.796661755102,850.2234807002824
11670,3,1062.0027446977601,683.9701253761305
6541,8,2270.046294686719,737.9054181049578
82697,2,851.4500687128693,881.4264777349308
11793,12,3456.615992500905,2257.1479157414287
82714,1,1084.509987866039,834.8903969560051
7396,4,1344.5387282529796,969.1912936051376
9201,9,2551.327475702864,1014.7126220576465
8640,8,2569.323786702449,2744.6834155282704
82589,8,2362.523203422558,1358.0009170041885
8377,4,1350.89634624856,1011.821722721681
11087,2,809.3673058195297,599.2443394246511
10210,3,1353.6773987605052,2639.7679845362436
9381,4,1352.910484029304,1025.3273403842468
6519,16,4387.09137594613,2059.173285289202
6508,21,6190.370764070402,6104.408342000912
82732,1,1033.8884201630212,495.4520797699224
4728,3,1140.6363355935403,1211.2405158261536
11235,15,4411.162085317028,3829.875404450344
6088,1,1067.2098686704446,718.8860214826418
11323,3,1090.7877958819436,876.9856675141491
11991,8,2367.6960533684737,1392.6869917421136
82741,1,1105.734492693698,977.2093832836254
5358,26,7463.0906137262755,6592.024678540067
8335,5,1831.7024660781772,2626.5252530946163
11381,4,1437.8002055353654,1594.547645521001
86129,1,1035.4476761433327,505.90752890030853
82596,1,1028.243693066051,457.6018757222919
6507,5,1828.2659360821722,2603.481913827709
11537,2,851.149283338116,879.4095887669828
9939,4,1301.2320468711305,678.8022812100826
5292,20,5976.27968583238,6278.138259939966
3920,1,1061.1595051257023,678.3158591352403
5211,1,1202.7461055410945,1627.711928080651
9015,11,3389.9222449025256,3419.237225542194
6117,8,2582.750934658775,2834.7179346811026
8359,1,1039.0878039652225,530.3160748673836
3989,2,863.1823391180196,960.0961496514501
8964,5,1759.1712533677526,2140.173804432852
12079,20,5609.779719741172,3820.606077835313
8299,13,3674.12341026691,2106.3259517226834
5702,3,1063.6444212918698,694.9782384345308
82608,1,1026.7746341726488,447.75123495294247
8269,1,1125.9893185655153,1113.0262755845906
6152,5,1981.4382643400768,3630.565026866854
9219,9,2541.041092105556,945.7382125987206
3375,7,2413.67310014421,3310.280063550803
11346,3,1347.7218641564766,2599.8336890242063
8590,12,3544.3797836946533,2845.640033714706
3185,2,1241.8699936119936,3499.351767626242
8298,2,843.618681282413,828.9138217417058
11894,4,1563.4887180012513,2437.34053197084
9857,1,996.8747939277754,247.2605761808809
8969,4,1383.9919891181705,1233.741545271594
3538,3,1258.134504772283,1999.1138004399836
9474,3,1429.5288359101069,3148.3828961339314
80491,4,1460.5462275797238,1747.069027132704
11540,7,2154.412663198769,1571.8327885478502
6539,11,3140.3569575911815,1745.7998944424326
11814,1,1002.7384669395834,286.5789021429373
8641,37,10115.008779147282,6671.940852574538
10603,5,1666.465443804433,1518.5434318580665
4947,16,4939.134553575334,5760.848593486822
82705,7,2149.6860874816266,1540.139165053377
7501,1,1015.488790672919,372.0750380392419
7940,1,1503.3355862710325,3643.2873464754084
8573,1,984.902179076242,166.97929644328542
7386,5,2027.4814072757638,3939.303133275127
12210,1,1043.33776914452,558.8138297576224
9854,5,1736.2061909615059,1986.1836676006205
8272,10,2962.6507387681218,2163.505177256069
11598,26,6956.556065552612,3195.5033452343196
82739,4,1350.770603543236,1010.9785664499504
8264,3,1100.3148571842944,940.8685103998287
