Link,Num_Units,Service_Time,Service_Dist
4881,3,1180.5114278917197,1478.6193197924877
86996,1,1027.6064208038415,453.3287045407342
83608,1,1038.9213581812296,529.1999878044007
83432,1,1083.8794538692796,830.6624086004449
83815,7,2150.695155202362,1546.9053768598242
2705,4,1438.7174402387209,1600.6980793834664
83932,2,768.3318046596319,324.0845193985151
2949,3,1194.655431535367,1573.4606495442567
774,4,1687.3441119314525,3267.8416088385275
83689,5,1556.1716890165403,778.9786925561493
85050,6,1783.2032157777162,692.0197749958606
2061,9,2620.5794195651615,1479.075231773546
5570,1,1019.5572235453303,399.3555445596576
83647,4,1332.079031377301,885.6439296645112
4863,13,3667.9736013002525,2065.088967145188
2507,18,5034.033343583798,3178.587462564581
237,3,2154.7932572216237,8011.5774958982365
83595,2,900.5038491259368,1210.3521398699377
5094,1,1033.2788481486464,491.36465008032974
1310,1,1175.8904319202088,1447.633651677752
6548,6,1814.4814690916078,901.7532572079217
2833,7,2205.206753848095,1912.4279426559806
6231,1,992.7174736037485,219.38404293975327
86990,2,755.498551210773,238.03230583888944
4339,1,1739.0280850233853,5223.70195590111
