Link,Num_Units,Service_Time,Service_Dist
11347,12,3846.340135638359,4870.40770432516
10011,8,2817.813606075636,4410.909294204088
10680,20,6113.504172048448,7198.284568943549
8345,5,1533.9937075017815,630.2662550410023
2990,2,947.1110807547632,1522.87269169488
6132,5,1598.6914313809352,1064.0909569575451
11938,19,5462.335434024286,4441.230000162846
12209,2,819.3053479011605,665.8829765388509
11714,15,5299.516169048659,9786.652899298118
4177,1,1650.3779242315438,4629.266367220902
11846,4,1299.960848400122,670.2783755037235
9517,17,4970.077304364963,4359.034226854914
8075,9,4037.143239034743,10977.715058346512
11851,2,845.6719294736333,842.6816907038447
2310,3,1118.5748727895816,1063.309383926564
4196,3,981.5420582922601,144.44831219664775
82579,5,1709.8710991131322,1809.5961049159523
11305,1,1017.60326392205,386.25344605755527
2994,1,1029.5229412831995,466.17975826910697
11090,2,990.455865170123,1813.517200514907
481,1,1495.4756324418815,3590.583141094423
7394,2,1323.0826757063464,4043.9160194882425
6117,3,1378.6981202784705,2807.5421565386932
10467,13,3849.122450873383,3279.7660988380667
11829,29,7775.020848620706,3855.7499907512683
4351,2,911.9516134642444,1287.1140822367743
10851,10,3980.915197273012,8991.38487219275
87332,5,1625.2746927225076,1242.3425976028666
10845,2,834.1323828563402,765.3043106147088
11045,1,1077.8622908744192,790.3148695200216
9594,1,1124.3561500748706,1102.0752128399909
5813,6,2068.212740037082,2603.1252125866013
11641,6,1829.0792964112136,999.6376603344688
8740,13,3966.277408939648,4065.3380125591066
8305,3,1035.6533210876548,507.2864623669302
4690,2,959.8395429983349,1608.2222373603145
9474,8,2771.4516225597063,4100.033231289941
9979,7,3166.210025291245,8356.347956803162
9853,1,1005.1461028580635,302.72308577154763
414,4,4482.018453216384,22007.276172662387
80538,24,6859.8971933200755,5765.962404917809
5005,10,3207.6466237161635,3806.3027964874636
3098,8,3349.110071206525,7973.469409073703
11357,4,1604.967253615585,2715.4710792283295
8285,2,804.71850992617,568.0722614629194
87102,1,974.9770749736524,100.42741377057973
8302,6,1963.2897022853376,1899.5733277961845
6698,20,5765.458384109896,4864.49519966403
6663,2,889.6799344978377,1137.7733649832662
6519,11,3157.0545131864,1857.763834508718
10667,39,11584.394510958138,13306.17687276355
7874,8,2655.394057739041,3321.819788147346
11990,2,777.3441122900178,384.5157283640001
6165,1,1054.0094405220768,630.371751377359
9289,8,5877.807444771002,94405.91660946672
11742,2,802.9907045128882,556.4866194427013
7955,5,3793.69568963689,15782.492331047542
12150,11,3100.5429327359884,1478.8305726597318
5006,14,4223.330778078276,4179.687827972346
9529,1,997.2680546148774,249.89754994329996
10645,2,1106.445156824891,2591.2728441543877
82653,1,1176.0760132158598,1448.8780501734
7722,7,3198.7152966312005,8574.309096767101
946,5,1731.7630531842888,1956.3906114279525
6490,14,4224.905593272017,4190.247607992962
4151,2,864.0782547729812,966.1036305743037
6537,11,3152.379667552155,1826.4170823792228
12218,2,951.0629786417759,1549.371783471899
8922,13,5777.325284696302,16209.154792331043
5175,1,993.0107373204677,221.35049611399882
8357,21,5924.80016704564,4323.6488626216305
5067,1,1920.081211881472,6437.737227636157
1053,2,1158.509916438901,2940.388353412389
8651,1,992.9902656758971,221.21322536363732
7358,1,1127.2556209287666,1121.5173508857843
10202,3,1623.6522684020117,4450.059913290199
4646,1,1069.2289791022727,732.4249828046886
12770,54,14179.56900036921,6568.410820535617
2992,1,1434.1397872937764,3179.301211178652
7597,1,1006.0256596197742,308.62087362387683
6541,3,1027.3232949597896,451.43022994941566
86361,4,1893.294922583507,4648.826034310507
6414,1,1024.8611850501768,434.9207759287674
11433,1,982.9632514284909,153.97799348563422
12144,42,10931.894733823601,4103.0044735601405
8068,5,1850.6780022736893,2753.763984848163
3141,1,1102.948445154368,958.5277949555311
8347,3,1069.314707536473,732.9998270215001
5866,1,2211.513415413937,8391.909356821212
11992,5,1555.083953931617,771.6849838955095
85494,1,1318.0657436096171,2400.977270515985
4698,8,3023.9817180490827,5793.350813918747
11075,11,3146.4916650959944,1786.9356175413122
2621,1,1032.065105439748,483.22600876004435
86924,30,8323.417488767278,12748.87860766772
11555,2,814.8206750988655,635.8114110339666
3538,2,1018.1345047722829,1999.1138004399836
10207,1,976.933167816185,113.54381638031919
7966,11,5505.26039199645,17603.444738465245
8356,1,984.6429276040475,165.24090928060468
