,86897,1212,4606,3917,1449,87528,2210,2318,1923,2751,3117,2565,3292,2986,21844,859,85109,3071,596,4273,341,1899,2319,3819,3021,1733,558,83047,2766,3274,21822,3545,4686,3814,3100,1870,2615,21934,1657,3314,1007,3122,21862,870,1861,876,4324,3732,3803,2801,3349,4252,2855,4756,22075,82545,200,21868,1931,1437,3432,2849,3037,22080,82992,527,1924,2547,1417,1023,85105,888,230,336,891,2152,4350,83028,3389,3438,3663,1675,3358,83057,3766,4325,1545,1344,2732,933,3364,83022,4067,2892,3182,2581,2825,333,3134,21864,21842
86897,0.0,22900.57737676704,11951.975216606848,9603.435727664695,52419.85576631198,9838.379726199466,29209.112528998015,25637.940043062885,31344.156109582706,31834.71180995186,17447.001887179023,13929.807324732341,24868.28436487583,18493.697008845636,68835.32185896179,31163.766871626052,8446.606888062119,9158.33890202197,36176.67510431005,17646.599410935716,49493.38016597257,32377.15656823808,31018.621359875553,8837.601564094948,6558.567059125033,19563.424198382214,39491.57295075914,5633.1130998323115,19028.705750852725,7218.5071589181925,73387.64623394344,12732.153583885387,19510.001487720438,21003.404733051775,12153.711899860402,50538.86197830449,34463.86660128189,72880.44212990577,36847.83218599817,15789.917047330566,56164.3488626542,2397.1633311209816,71289.53837870888,47509.613298331424,17222.4682094997,51257.5360911009,18349.421319818557,7902.183395572287,26208.182165305734,34153.796155761636,6353.08088055091,16728.702938084378,19681.018616287038,20856.580215007358,74286.91175546407,5198.641250503752,62330.28442159709,72677.68495873193,28325.61777984228,31114.126270746,10384.32928925653,12390.31452340223,13232.610140609442,79210.07945796005,10373.185519128614,34976.0317363299,32050.741775045586,12343.014890170896,29191.291289704983,29002.715486093435,7463.420397893308,49145.7962948445,50479.85510314059,52476.75833853157,48859.186134846415,34572.422121321506,21753.052572962428,7685.566412795929,11552.767253543696,8562.95206061121,21185.435022463083,26251.47423021399,3847.5857000864635,7165.129024668775,13617.866743989012,18596.08778862546,21891.750742133674,26680.1306257268,8277.27524711474,36778.020524330685,14917.878398413804,8219.613803923145,7617.750080384949,3473.153359331095,19273.88561786857,8528.34771926771,15882.961845889411,44644.6598727888,10424.660748384847,82354.14103754502,68315.02044727874
1212,22900.577376767043,0.0,31680.931047115817,29332.391558173662,49788.5856648202,23550.342867121664,36358.71896681241,39289.969584774,36884.76053942458,44912.601277090056,37129.9047213466,24668.278843504322,43306.113638514194,36252.459748542344,54343.263622119994,13001.996839733034,23060.1910713346,22870.30204294417,14820.264565113652,37375.55524144468,28136.969626776176,34525.597677215184,38168.22779768994,28566.55739460392,23060.363126907945,19814.635863540214,18135.16241156273,23267.010357058516,33108.50473645712,26947.46298942716,57582.63471369187,32461.10941439436,39238.957318229404,39789.124842804886,31200.40776027058,51836.26261432943,50063.164534859025,59127.06440263177,37130.885817385184,34575.63715708368,46463.18765766816,22126.11916162995,56794.94422170368,37415.57032513228,15658.209958499243,40183.55168151233,40398.66586506895,27631.139226081257,45055.01353536214,47231.68562289984,26082.036711059878,36457.65876859334,37439.781355983745,40585.536045516325,58481.90023521252,23826.974659819385,46178.559880205816,58183.09080172672,32880.05676533887,26782.03609871779,23883.402638423082,27398.712691920387,25070.454983715765,56860.22344709961,24661.283737418416,15078.59126009791,37473.15479715428,17695.002670210957,23265.459058847293,15504.874594935516,26887.743755214036,37361.13460395437,35473.506083584434,38878.67813549268,37387.49035701083,41722.0285591359,43802.29711821282,23357.103907092293,31281.723084052664,24479.818210729925,39971.1551322162,14148.08325361819,23576.541530595438,25685.41454893636,33346.82257449798,40645.33233387586,20027.507665516434,18750.451723943363,20171.47683705957,24932.9662616318,35069.95765199096,21931.576944845347,27346.70591089392,22623.85233328715,37862.9878851608,17747.347942639695,22938.110553581642,30358.602355279883,30153.61657889382,68600.76331027102,51552.326182274905
4606,11951.975216606847,31680.93104711582,0.0,8221.308369964885,60119.335681915145,16835.74302017774,34169.76833344435,31569.326658974,39043.63602518588,39547.6502749846,24253.991089706535,21629.287240335503,28155.767579992465,25153.837014194658,82183.38633881863,38486.69976238059,12686.465564434664,18905.37611205615,48633.652097354876,19508.55500496794,61950.357159017396,40076.63648384125,37194.34661637848,8291.269877189923,18670.097960818493,27262.904113985387,51948.54994380396,19012.12104127623,27334.29304105914,12581.702295737294,86735.71071380029,14262.350873495772,17470.41018678002,22135.131380183273,19853.191815463564,54807.80908104821,42837.07205500049,86228.50660976264,44547.31210160134,19861.441350534118,63863.82877825737,9554.811885485866,84637.60285856572,55209.09321393459,25727.036075834425,58957.01600670406,20211.37691385078,7355.85170866726,27404.86967484081,41941.1501082804,10569.78916876794,13462.945507223516,25612.405232198154,18816.98891406694,87634.97623532092,15198.60759060059,75678.34890145392,86025.74943858877,36025.09769544545,38813.60618634917,15159.515048616475,20089.794439005393,19946.768089158686,92558.14393781692,15937.396147611815,43756.38540667867,37011.39757949192,22219.65496111005,36890.771205308156,36157.10378885582,13354.712800053992,56845.276210447664,63827.919582997434,59631.14664129395,56558.66605044958,41633.071519405465,23615.00816699465,12885.74668131129,15441.737203837467,11520.624631997896,23139.283998767223,35223.94803848947,9382.529138467457,11418.010814037463,15437.842344588684,20458.043382657685,29591.230657736844,33775.63208207077,21656.28318855865,43932.408827093066,17923.81542694671,18290.423260320425,4334.225136221898,16852.161300775006,23345.40992107212,17308.701389616483,23560.438193530583,53429.07967920682,18124.14066398801,95702.20551740189,81663.0849271356
3917,9603.435727664697,29332.39155817367,8221.308369964887,0.0,50669.30312519724,18269.56117605953,27171.20786527956,24570.766190809216,29593.60346846798,32549.089806819808,17255.43062154175,16675.035422246212,21157.207111827684,18155.276546029872,75045.2347030637,34993.934859954774,13741.413279387947,17589.520351882038,42608.48928571668,12509.994536803151,55925.1943473792,30718.47040193156,30195.786148213705,765.834163569745,14989.748508985098,22308.652295896092,45923.387132165764,14064.294549692377,20335.732572894358,7627.450477648004,79597.55907804536,7263.7904053309885,12097.398663878503,15136.57091201849,12937.547703395785,47809.24861288342,35838.51158683571,79090.3549740077,35097.27954488344,12862.880882369334,54413.796221539465,6764.114501843922,77499.45122281079,45759.060657216694,20772.784257745137,49506.98344998617,13212.816445685992,1701.2523320924076,20406.30920667603,34942.58964011562,5615.53735067865,6457.9454991396215,18613.84476403337,13443.977391165423,80496.824599566,10623.739500998468,68540.197265699,78887.59780283384,30907.7097885475,33859.35436825987,14021.847991497696,13673.554311998545,21663.79159046951,85419.99230206196,14010.70422136978,40726.56083364615,30012.83711132713,20533.191626817897,31936.519387218857,31202.85197076652,8779.844710451871,47395.24365372977,56689.7679472425,54676.89482320464,47108.633493731686,34634.51105124067,16616.44769882986,13438.804317963526,8443.176735672681,12198.559170848777,16140.723530602441,32322.251748703646,5313.69213287844,11528.969398742296,7874.011648924566,13459.482914492894,24636.97883964755,28821.380263981482,16467.45198376174,38978.15700900376,10925.254958781927,16650.795253783213,4035.6970333564486,11904.334809191161,16346.849452907338,14960.161900674331,24314.14329574948,48474.82786111753,11275.63177966631,88564.05388164695,74524.93329138067
1449,52419.85576631198,49788.5856648202,60119.33568191514,50669.30312519725,0.0,60851.39577375764,21912.06837667166,24566.582289568065,21075.69965672927,21956.388574434353,34955.56042940599,39373.858662536986,33737.60765779724,34078.115456601736,50282.36407098195,38639.20242327207,59459.62293562029,60171.35494958014,60431.17477812962,44976.0233718767,77060.86421904594,23126.619604032618,23482.264284632056,50477.40837839274,57571.583106683196,36743.29672133544,63746.07262457871,56779.191929146036,34400.90416345875,49228.15720599739,45219.79310574213,43405.51271986625,48380.14727441417,39821.98375684125,41784.17995057326,7099.030209447879,20109.737841450227,62641.84494248245,17180.175573730896,37806.4222428279,3881.139279604455,51645.39755117489,53010.89336037625,13369.352483278151,42592.22994006868,9662.792290074638,44893.48220496872,53463.83153173344,36602.70148313673,23146.65369920707,50771.41604874791,49209.56011740961,32359.29779311704,49726.72600170109,46415.232343855525,56344.720079817474,49881.92859369446,53714.575958524954,25688.600352213074,27100.28441911117,61180.62801051581,41251.77080055777,64245.62618816762,75763.02513148681,61386.20156668678,48065.18680517027,20609.152610100842,54819.04657977402,30881.074310989894,37887.015844324604,58625.1900175401,12687.70546780747,46728.69685646227,30946.54409454416,12401.095307809384,17944.003478594484,44290.46978832631,58698.5824603541,43109.159311285424,59575.96810816938,38397.51574236885,62262.681436950224,51129.53135289449,58311.2078539825,46098.72392331424,45140.14867377563,36956.168523311666,34686.88022877769,52510.08634116821,26511.139671490448,39744.04816641531,59232.62985148132,55785.110545693235,53313.25420113039,35688.64359322019,51417.934407657434,65749.05402910501,44533.86519058798,43270.26020459072,62470.261834793804,48810.8231626212
87528,9838.379726199466,23746.75879536453,16606.95620452774,18269.56117605953,60851.39577375763,0.0,37758.57550546759,34304.06549145772,39775.69611702836,40500.8372583467,26113.12733557386,22595.932773127177,33534.409813270664,27159.822457240472,73859.55909658677,34118.049605808505,3877.341148137884,2267.604018723242,33570.92051138562,26312.724859330556,46887.62557304814,40808.69657568373,39568.08433634512,17503.727012489788,3279.8126670744323,27935.68576910001,36885.81835783471,4934.129257439372,27694.83119924756,15884.632607313028,78411.88347156844,21398.279032280225,28176.126936115277,29669.53018144661,20819.837348255234,58970.40198575014,43129.992049676715,77904.67936753077,45279.37219344382,24456.042495725404,64595.88887009985,11063.288779515819,76313.77561633386,55140.84453065232,22621.723165818497,57908.82588703237,27015.546768213397,16568.308843967126,34874.30761370057,42819.92160415648,15019.206328945746,19897.497280997028,28347.144064681874,29522.705663402197,79311.14899308907,7341.411051828468,67354.52165922207,77701.92219635691,36757.157787287935,39213.08407019911,1755.9695899172038,21056.439971797066,6341.875257310717,84234.31669558505,2533.850688912542,37770.049888869886,42278.39697085949,7156.9233751407955,34710.636218033746,33227.415160612574,8214.847175811083,55086.408809474415,55504.09234076557,56701.4580130507,55112.76456253087,43121.88509779108,30419.178021357267,4718.006987410716,20218.89270193853,3579.2584105661213,29851.56047085792,19278.319106868414,12513.7111484813,4784.8547487725555,22283.99219238385,27262.2132370203,29475.163646551104,30904.830300245936,8341.309432589429,41002.72019884981,23584.003846808642,1652.6511669875165,12400.765395177787,8355.560201328191,27940.011066263407,10533.705878409466,8992.226962590685,48869.35954730794,19090.78619677968,87378.37827517002,73339.25768490374
2210,29209.11252899802,36358.71896681241,34169.76833344434,27171.207865279564,21912.068376671665,37758.5755054676,0.0,3261.7234748804926,4222.31790076737,8884.355167196547,11457.465169488318,16281.038394246934,13684.582369740465,10580.020196684058,50218.86920766546,29442.27680077402,36366.802667330245,37078.5346812901,49801.269762909746,20109.73970057167,63117.974824572266,4135.734081749559,2139.9816877964327,26979.313118475053,34478.76283839315,20621.03609228826,53116.16760935883,33686.371660855984,10902.808903541065,26017.413968683435,54795.27802826312,19907.41745994858,23513.86360310913,16016.527694199,16084.669817672837,18628.135671668424,11301.436451874135,68382.22424207436,7878.7582758346,14308.326982910236,25656.561473013884,28434.65431386093,52670.54980724915,18540.53938816786,20990.488710727248,22288.462180937335,20027.198533663694,30253.088294419485,16549.676195079952,11203.439513006326,27560.672811433946,25711.464857491927,8861.202533199354,24860.44233039605,55990.717266376516,33251.899811527415,47717.73730665465,54058.69638727219,5865.970695791612,12324.42202003437,38087.80774222576,18041.02756324381,41152.80591987757,74711.86157012865,38293.38129839674,38868.26118267223,2841.629246047567,31726.22631148397,16145.795588297115,23436.519408324602,35532.369749250065,20176.722384680932,43484.25568770074,27155.342411748446,19890.112224682845,5693.782449242384,20537.636112825334,35605.76219206405,19611.064051367754,36483.14783987933,14644.682066867876,39169.86116866018,27918.788115580526,35218.38758569245,22600.62866339656,20273.865002470597,20833.907894264485,20081.01575664601,29417.266072878156,17483.1081351069,16245.952906497643,36139.80958319127,32574.367308379286,30220.433932840355,12190.548333302513,28325.11413936738,42656.23376081497,39900.897410881706,17813.720969148388,62371.34463481761,47427.93176782037
2318,25637.94004306289,39289.969584774,31569.326658973998,24570.76619080922,24566.58228956807,34304.065491457724,3261.7234748804926,0.0,7153.568518728964,11326.215057991358,8857.023495017966,19212.289012208526,10069.574644327733,7979.578522213705,53480.59268254596,32373.527418735615,32912.292653320386,33624.02466728023,52732.520380871334,17509.29802610132,66049.22544253386,8278.435452192545,4007.7015040183214,24378.871444004708,31024.2528243833,23552.286710249864,56047.41822732042,30098.798865090583,11113.534123335668,21725.420198364613,58057.00150314362,17306.97578547823,20913.421928638785,14328.275097634762,13484.228143202485,21282.649584564828,13955.369849321381,71313.47486003596,11140.481750715091,11707.885308439885,28311.075385910284,24863.481827925796,55932.273282129645,21802.262863048356,23921.739328688844,25550.185655817833,17426.756859193345,25314.289612527366,12934.668469667218,13645.299403801135,23954.00720639355,23111.02318302158,5956.921426775849,22260.000655925705,59252.440741257014,29664.327015762017,50979.46078153515,57320.41986215269,8797.221313753205,15255.672637995964,34850.0150545148,16950.2582751555,37698.29590586771,77643.11218809025,34838.87128438688,41799.511800633816,6103.35272092806,34657.47692944556,19077.046206258707,26367.770026286198,31929.10616315157,23438.44585956143,46415.506305662326,30417.065886628945,23151.835699563344,8101.728932969105,18796.761129119826,32151.252178054194,17010.6223768974,33028.637825869475,12903.807083162366,42101.11178662177,24347.615629645392,31630.81478992704,20000.186988926213,17673.423328000248,23765.158512226084,23012.266374607607,32348.51669083975,20414.358753068496,13645.511232027293,32685.29956918141,28434.12287592675,27938.839124589354,9590.106658832161,31256.364757328975,40348.64761114767,42832.148028843294,15213.27929467804,65633.06810969811,50689.65524270087
1923,31344.156109582706,36884.760539424584,39043.63602518587,29593.603468467983,21075.69965672927,39775.696117028376,4222.31790076737,7153.568518728964,0.0,11154.416052687306,13879.860772676735,18298.159005807713,17819.876036523692,13002.415799872473,47843.78700824633,28189.206800466207,38383.92327889102,39095.655292850875,49981.17915532377,22532.13530376009,64086.60992943735,4094.1148339231418,6031.826731644904,29401.70872166347,36495.88344995393,19793.776339057695,53296.07700177286,35703.49227241676,13325.204506729482,28152.45754926812,52420.195828843986,22329.813063137,25936.25920629755,18438.923297387417,20708.480293843993,19194.705868721787,13571.497337364892,66848.9081395658,5503.676076415461,16730.722586098655,24820.19275307149,30569.697894445617,50295.46760783001,16165.457188748724,21516.530283339416,19913.3799815182,22449.594136852113,32388.131875004172,19568.77593337163,13473.500398497083,29695.716392018632,28133.860460680346,11283.59813638777,27282.83793358447,53615.63506695738,35269.0204230882,45342.655107235514,51683.614187853054,4612.900695483803,11071.352019726559,40104.92835378654,20176.0711438285,43169.92653143835,73178.54546762009,40310.501909957515,37615.19118236441,2502.70085383113,33743.346923044744,15318.535835066543,22183.44940801679,37549.49036081084,17801.640185261793,41950.93958519217,24780.26021232931,17515.030025263706,7963.843334733141,22960.031716013757,37622.88280362483,22033.459654556173,38500.26845144011,17067.077670056293,41186.98178022096,30053.831696165213,37235.50819725323,25023.02426658498,22696.260605659016,20006.648141033915,19253.756003415438,31434.386684438934,16177.354327853152,18668.34850968606,38156.93019475205,34709.41088896397,32237.554544401137,14612.94393649093,30342.234750928157,44673.35437237575,38367.58130837314,22194.56054786145,59996.26243539847,45052.84956840124
