Link,Num_Units,Service_Time,Service_Dist
5149,1,1019.4444047983069,398.59904871461913
86361,10,3368.4989134585117,4884.88319261407
9483,34,9166.715404252805,5141.140395079157
6098,1,1096.3916611677835,914.5618764044484
4361,1,1064.3425034583133,699.6591648970498
5624,25,6917.511154328237,4542.989412124967
6057,41,11848.91064891138,11861.269438386546
8927,3,1134.7989564061943,1172.0985007120762
4344,36,9891.718344321192,6783.985321778222
82702,23,6084.4140738132455,2175.329059990472
8320,3,1020.9434251223515,408.6505931315478
5469,42,11209.571492307026,5964.940717302379
7056,4,1392.3349750157067,1289.684678245685
7394,14,4049.254410892725,3012.434583545313
7385,24,7539.962083363776,10326.075659569353
8438,6,1847.292178157847,1121.7624820597703
3315,1,986.7816994544916,179.58224935957696
9841,2,990.3147411431133,1812.5709061898524
7863,17,4696.702554736557,2525.944712136057
87148,1,1014.1768089134639,363.27766370226163
5674,1,1075.535607481709,774.7135056887055
5784,18,5373.751773632933,5456.538491056766
87104,1,1033.3102909711183,491.5754870660603
7322,7,2118.6065975806746,1331.7384728252655
81031,1,994.8014489918548,233.3579503253568
87067,4,1442.8140042543343,1628.167216725531
3711,2,783.063894163549,422.8692053881241
6717,3,1108.5227842368117,995.9060185749549
6951,6,2256.455533414639,3865.370139123639
4721,9,2730.5511162233292,2216.4804395842366
8908,3,1004.3029622324025,297.0694830067223
7873,73,18722.242145421762,6452.227170910337
3372,24,6619.290370247774,4152.595240821014
7925,19,5047.605411961625,1660.2955652321689
8800,8,2392.0211076675414,1555.796430493123
5242,1,1107.2324731353137,987.253954863525
7259,2,794.1089263685762,496.9306640718132
8661,31,8366.029067887232,4600.105506619788
5803,25,6903.461192986901,4448.778674476314
4658,1,1114.28077654022,1034.515712160617
6591,16,4362.905460630679,1896.9968303353526
6517,39,10130.057163888236,3554.2500931263203
3013,11,3057.353189989842,1189.2256816484733
8726,1,986.9655194220638,180.81483743002173
9324,14,3754.8276426160087,1038.182672883384
3810,2,840.3737670552143,807.1553445812315
3255,15,4184.740418413296,2311.625514617539
3378,28,7517.27638331382,3736.7660928508267
7079,11,3169.299653353275,1939.8725079566939
8634,16,4301.6496817857205,1486.251777731697
