Link,Num_Units,Service_Time,Service_Dist
8860,25,6696.7371073432905,3062.609123893315
82057,2,768.8592145368061,327.6210183514049
20021,1,992.4367205634906,217.501478968421
42995,1,972.0696414934592,80.93188305851072
18098,1,985.0876727867992,168.22310764505528
10843,14,4019.8488547182315,2815.2583016421413
16088,1,1177.4521436577843,1458.1055676650722
20195,1,1258.2562745321086,1999.9303164870944
82105,1,976.299325079754,109.29364157188684
12051,4,1352.5522403792386,1022.9251701781759
17933,1,1069.5392550979382,734.5055102678016
16367,1,1028.7611891058784,461.07189834071323
18894,6,2002.5943372331803,2163.1269818943692
8763,27,7112.796300430146,2633.8598598355893
19122,2,878.9315419011712,1065.700996208121
8676,8,2286.776861035847,850.090708778589
10926,56,14323.810642640374,4317.013696739217
21197,1,1049.2759777464616,598.6319473388139
20550,2,782.3703867735722,418.21895467303693
19036,5,1596.2238231739102,1047.5446346037788
12847,3,997.3585925778693,250.5046440178994
84309,12,3537.1007281766406,2796.8309891147073
19837,9,2736.0299736452425,2253.2184196149465
21399,5,1570.9437324799699,878.031286186655
82483,2,772.3815508712817,351.2397242151201
20598,10,3248.315798449662,4079.006247986108
18257,3,1054.0505038563924,630.6470978300786
11082,2,865.0747431898084,972.7854930027388
18046,1,1021.4359775566489,411.95335867221
8827,7,2044.4959961946126,834.7965770760784
12640,37,9632.718439646243,3437.986855026218
43064,2,755.7988737156946,240.04609107528813
13069,30,7810.46419498315,2484.113958313479
19863,2,813.9449703202235,629.9394523036899
20916,2,824.2777948570774,699.2252672580071
19733,7,2406.781981891624,3264.0722969934577
18148,7,2113.4280973123427,1297.0145103643881
21032,3,1139.8037539613556,1205.657715431531
19109,3,1133.9411095867515,1166.3462869026698
21281,2,985.5154093191884,1780.3894232399762
21401,6,2003.7701569960782,2171.0113343501
9338,63,15713.513395081052,2370.451911585056
20458,12,3565.0645850870396,2984.3400877539534
19374,3,1258.2904814632448,2000.159687952022
10734,27,7265.821092629793,3659.953683257452
82058,4,1363.7531974133956,1098.0321686191019
10842,8,2496.1631922552397,2254.1117048853775
12945,9,2510.2607372737652,739.3433433645405
21180,1,991.3449020824144,210.18038946634624
21116,6,3334.9081148967452,11096.835817367537
40760,2,745.3761617842398,170.15754437353462
10657,1,983.6630218733219,158.6702405452961
21092,1,1135.470273151339,1176.5999540769262
19211,2,837.3989016060883,787.2076549357735
81996,1,1073.0684409400596,758.1701448819367
21217,2,833.3127139486202,759.808095319313
21188,2,762.84432943514,287.28875347657595
19975,2,797.1783855269344,517.5126432293328
18202,5,1653.4314570922238,1431.145219661761
40759,1,984.868390497986,166.75273020553868
19601,3,1477.795464881985,3472.0303858872503
84162,1,1014.1113956454561,362.8390409842832
21434,3,1891.61015068117,6246.827116771368
84368,25,6614.255806864432,2509.538266860298
18822,1,1006.4650170208384,311.5669447083492
21168,4,1251.206215096663,343.3586170987692
16725,2,877.80758028997,1058.1643738710554
8766,16,4499.599160204044,2813.5839977919823
19682,1,1046.7661558661002,581.8025650386699
13242,20,5399.774643502756,2412.436143290717
17364,1,973.5964785770682,91.1699502262054
19106,7,2195.3172858727094,1846.11501479242
19317,6,1904.5416350552623,1505.643507299479
12666,2,736.022292745742,107.43602645781357
19429,1,1022.5466956321952,419.4011776857078
20250,2,884.3847524955293,1102.2670037697535
17662,1,974.2955639951123,95.85760390106589
18354,2,944.7531572858601,1507.0618503745645
20528,2,1110.83798804711,2620.7285742989043
11400,6,1878.7512104949715,1332.7081615666393
20055,2,828.4782848430191,727.3912707399577
20812,2,828.6034205512105,728.2303568476345
21382,6,3159.534934064243,9920.886907002074
21297,1,1155.3736737219801,1310.0603959900327
21371,1,1371.9349334474425,2762.192222490674
20408,1,1131.040874315298,1146.8990231244825
21120,1,1177.1397316739829,1456.0107175278245
9810,3,1157.7341905819703,1325.8886270583607
20348,1,1013.4893374916503,358.6678866225993
20402,4,1418.959411510258,1468.212415133603
82106,1,993.305203360178,223.325011355686
20045,1,1074.4594481935153,767.4974174799863
19019,5,1722.3636999649052,1893.3641034750035
19201,4,1391.4840516052127,1283.9788887251634
86979,1,1003.8312906937525,293.90673241228797
10892,16,4389.847205242206,2077.6522479361156
8663,1,1005.1303801711722,302.61765872489195
20894,3,1039.3487971601116,532.066140993149
21163,10,2867.638737720651,1526.4108474786626
40895,1,989.2334840522226,196.02246794069652
