Link,Num_Units,Service_Time,Service_Dist
1089,1,1175.930850572622,1447.9046752746217
1168,1,1122.8099430166765,1091.7072620698018
296,7,2933.1199191114633,6793.383454033057
21929,26,6995.386529567309,3455.8774892756483
21788,1,1022.9417852834341,422.0504154007649
21870,26,6678.387742636369,1330.2709609054727
268,14,4990.715023480466,9325.313076534192
932,3,1279.0141113180016,2139.1201027134666
260,29,7907.5605351910635,4744.482801906997
1220,1,1025.8989664609885,441.87952477193903
187,1,1057.0696068427492,650.8914182571461
770,1,1151.519051467549,1284.2135771181202
1223,1,1288.1640124190717,2200.4739321797388
882,1,1043.8248260604973,562.0797456001164
1139,1,1186.8001104278824,1520.7875084569678
22075,46,12140.417948585595,5769.454281977611
923,1,1238.0744597091498,1864.6029931324301
1074,13,3756.8973332031064,2661.3589620235143
21933,26,7143.659868988812,4450.110878333566
22077,45,11522.516492448984,3235.4704455676256
169,23,8575.856352134839,18881.468610649346
553,1,1414.2585554367972,3045.9894195583183
284,3,1244.6052015103064,1908.394288178184
22081,2,872.7771105148273,1024.4330164159182
522,2,840.7655209703523,809.7822148213163
