Link,Num_Units,Service_Time,Service_Dist
2509,18,5421.681539659669,5777.927176975878
2004,3,1566.3868698982528,4066.0719930593623
400,71,18444.310427658045,7807.177655284177
1390,13,3943.0002321046886,3909.2550208182074
1908,1,1030.2769919884358,471.2359766770387
80648,1,987.8593527457874,186.80835547018796
1918,1,1139.2983036244764,1202.268464178429
1959,5,1599.7472159359904,1071.170424246695
548,7,2348.3791986219103,2872.4577466824558
86816,6,1758.3477364605574,525.3536195388297
1587,1,1181.563854635196,1485.6762715815566
713,3,1322.350396427702,2429.7076202125754
2230,75,19647.18530342401,9435.753040393465
2680,10,3135.2614636059857,3320.930690250243
1578,2,907.9325028789201,1260.1643018255709
2335,6,2488.4316710303447,5420.865027025109
1367,2,966.0050455451059,1649.5644538116176
1302,1,1045.1634498431904,571.055765600293
1912,12,3724.619706231376,4054.222437850083
21526,7,4123.714981425995,14776.810335891787
2725,3,1196.364004796848,1584.9173321201233
633,31,8151.299334771096,3160.254815183929
1673,1,1357.3301380317944,2664.2610954300035
2874,26,7106.755541755663,4202.652269260143
1742,1,1257.1533127845237,1992.5345068251481
241,7,3220.3589726068676,8719.438797095674
1408,18,4908.2581199066235,2335.213141975575
331,4,1652.1176740605054,3031.6339342456777
1349,1,1011.4983677442275,345.3176200998714
21492,1,1472.472759933402,3436.339472061256
21483,5,2100.6378179419626,4429.846789955045
475,7,2018.9456500402812,663.4710552544566
2736,25,6805.393424861906,3791.1941765438532
353,17,4562.13554714846,1623.617884321371
1152,1,1244.6520318901773,1908.7083050302463
1512,5,2089.4174939081663,4354.609927859856
349,13,3714.7408671454255,2378.6826138495235
1409,26,6794.687952706497,2110.1114396948833
514,4,1836.8350228128638,4270.2393125583185
1708,3,1378.4442859822284,2805.8400937565602
346,16,7029.051035945621,19774.593446215615
228,8,3426.739848271408,8494.008817197639
83127,23,6232.4342867296555,3167.86513229541
985,13,3733.970711450061,2507.6265854943777
1165,1,1169.7949894206245,1406.7612164994935
399,61,16476.78958509826,10707.127302849316
1347,1,1032.2224375664146,484.28098502289504
519,4,1459.7622971471033,1741.812452930957
478,10,3942.0452258597998,8730.745814884664
606,5,1632.5663699088605,1291.236275651725
1389,8,2920.4521617227797,5099.142792061553
1259,2,950.6180246225028,1546.3881847731536
1855,4,1466.8305731553376,1789.208134702756
674,5,1504.5109302446303,432.5721741928719
1709,1,1044.5182286093418,566.7292933125282
1309,5,1750.6049383532131,2082.7331583809573
2446,7,2727.1236783119557,5412.094400840113
1773,1,1029.6814028229771,467.2423077088315
2000,4,1596.2020284932964,2656.6966595437843
311,24,7713.642974587027,25190.779276091387
2575,8,2804.4104399841335,4321.035583264194
605,6,1704.0240934582362,161.09137321123853
2286,1,1030.899667545314,475.41127097886056
1875,2,776.6330970222194,379.74808016687166
596,6,1777.0117021656097,650.5031437121797
1096,1,1053.0503012941247,623.9403305372689
681,8,2219.8044563740277,401.0133418017067
1597,1,1477.4997088781129,3470.047220908222
1914,2,978.6360402078643,1734.2604394805385
404,3,1058.3440965342088,659.4373929428402
347,6,2254.9866142547476,3855.520435324637
971,8,2592.459961916273,2899.8209337255685
892,65,16201.307780648096,2422.71645494923
2805,18,5672.443382742627,7459.387903951458
1468,1,993.7038327903119,225.99798473611008
83119,26,6979.938373063899,3352.291281161597
2771,5,1598.8888458618744,1065.414701800677
258,1,1807.5300987177145,5683.035977096879
1641,1,1109.6937495594807,1003.7578200233402
21491,5,1447.7696086274254,52.09840384952258
697,6,2035.9176617873952,2386.573503268184
1467,2,2251.681074013295,10270.548104693531
2797,15,4273.289274697847,2905.3818151397863
21501,7,2390.36261423583,3153.973720848211
393,4,1670.4842296440152,3154.7892019044375
2125,15,4283.577215041124,2974.3666632171953
94,7,3959.5422113793056,13675.964761148673
591,13,3785.7014212354547,2854.502154015121
2229,1,997.9369145918381,254.3825296725845
1511,28,8109.572327115399,7708.352662821184
1982,2,1027.4728226920367,2061.731041743653
1308,2,761.0195945809006,275.05315990769304
1668,1,1104.1256797771362,966.4216346254107
2635,3,1268.0629971304559,2065.6884027522756
2657,2,976.4129028842425,1719.3533943959046
21484,44,13917.814096565276,20906.21879681677
2127,2,828.479725646974,727.4009319198085
1498,1,1038.6873674534922,527.6309842657065
956,3,1033.2710873942906,491.3126110479934
2116,4,1515.2297547083172,2113.7444437303348
