Link,Num_Units,Service_Time,Service_Dist
19604,21,6284.940306853105,6738.535808134358
20035,6,1948.3016758168253,1799.07247977308
20856,2,856.4593917184891,915.0160374507541
21258,14,3827.1224634635373,1522.949017413077
19606,22,6633.794998011657,7468.451037181425
19731,4,1457.3629414308691,1725.7237914452562
19476,5,1587.7248865699316,990.5557883544825
20365,2,1067.656570988737,2331.179510429618
20810,12,3456.0152023019195,2253.1193717160495
19747,3,1132.1560026800996,1154.3764149313793
20619,6,2357.809006725912,4544.98663428193
19691,28,7619.854300037609,4424.59298192407
20708,20,5601.119305475738,3762.5344578167424
20582,9,2869.3174770394794,3146.9656484542647
20691,1,1111.4627402165202,1015.6196259489516
19374,10,2925.5414957202665,1914.6725238283398
19929,11,3076.06368691583,1314.687216690858
21186,1,1101.1451575030533,946.4360136548057
19292,14,4308.096697433493,4748.077989048907
19278,1,1115.165755300864,1040.449856733554
21248,2,785.3170632764171,437.97762590355705
20046,1,992.5295855977662,218.12417700781953
21412,1,984.4928317745257,164.23445534997154
20518,13,4777.015386059209,9501.667765260674
19333,1,981.4587254905559,143.88953167560976
20642,5,1569.6876797392288,869.608938796795
20963,1,1029.5905257347308,466.63293966068886
20416,4,1766.9768971315304,3801.8120057992637
20513,1,1503.9343815131228,3647.302513498813
20739,3,1205.3949923920486,1645.4737978903577
19840,37,10251.089484620863,7584.417643859168
19251,17,4896.254754218757,3864.0238324905513
21173,17,4558.452709462925,1598.92295124894
19347,5,1967.5893734318959,3537.7025487163337
19668,1,1049.4953284291933,600.1027833875269
21126,8,3566.3447602135166,9430.116854359745
19580,10,2985.4104804542676,2316.118554677698
20639,23,6675.778670392928,6140.6705658891005
19782,3,1029.8530903665849,468.39354291406926
19283,6,2655.7671122352117,6542.917605511029
21418,6,1769.0870944498815,597.3654075763188
19305,13,3835.145968731956,3186.04806927999
19820,11,3151.088896158734,1817.7619322221726
20946,17,4637.100205432033,2126.286580903223
19368,16,4311.674291234278,1553.47088444978
20689,2,908.8000797834155,1265.981759835151
20074,6,1845.8852428401692,1112.3284052760573
21251,7,2199.600676078745,1874.83689815877
19536,12,3624.8221320666294,3385.038882878609
20208,10,2985.6773558934156,2317.9080636572326
