,86695,20910,20749,17092,11588,18653,19105,8034,18719,20166,18148,20312,21012,18585,21273,20604,17476,19130,20904,17880,19846,82139,21173,80573,20071,17364,19642,19944,20683,20321,19616,40519,16031,43076,17934,42528,43006,19433,20641,20830,19043,19739,82148,8127,20181,7329,19032,8084,7792,16457,20388
86695,0.0,3891.970613,3573.382049,1385.948812,1467.733973,1420.819348,1777.667324,1097.438963,1471.494245,2927.442916,1092.273918,3282.662669,4004.288061,1590.155657,4541.258931,3128.361082,1174.788571,2282.121616,3867.586375,1000.18973,2989.112541,1260.568598,3977.0313,1857.981552,2491.600801,1218.606734,2420.966638,2650.044848,3330.411332,3525.105561,2469.842519,916.195374,1393.980068,1134.302617,1185.695549,1017.299747,1005.602299,2448.302419,3276.427329,3575.675147,2084.721134,2578.125951,1145.523409,1619.163014,3220.05228,1448.800586,1899.813608,1576.95838,1256.778792,1558.912925,3979.405202
20910,3972.611508,0.0,528.49389,2850.526066,3204.857915,2663.347376,2435.03975,4144.374395,2693.33603,1255.457766,3154.886555,961.418354,223.566553,2704.706154,1838.883889,1013.840507,2871.548011,1917.895699,88.858814,3110.584166,1489.066535,2922.273926,703.206499,2526.096808,1488.571023,2892.72541,1777.937486,1494.355951,861.40851,1140.380987,1733.489603,3094.868171,3110.232816,3061.117238,2931.863611,3085.884486,3046.403473,1890.382122,783.471404,780.567533,2092.147238,1651.499703,2909.518332,3868.555249,1118.475286,4074.779734,2165.621044,3781.826805,3882.75794,2901.989801,1290.775499
20749,3572.162897,528.49389,0.0,2553.349331,2907.681179,2262.898765,2034.591139,3847.19766,2292.887419,958.28103,2754.437944,871.740739,657.520466,2304.257543,1766.640379,601.766139,2471.0994,1620.718963,514.375156,2710.135555,1239.685844,2521.825315,831.11551,2228.920073,1191.394288,2538.573935,1480.760751,1197.179216,349.011964,1128.739286,1436.312868,2694.41956,2716.660752,2660.668627,2531.415,2685.435875,2645.954862,1593.205386,296.95472,628.749049,1794.970503,1354.322967,2509.069721,3571.378514,1028.797671,3777.602998,1765.172432,3484.650069,3585.581205,2604.813065,1453.793626
17092,1443.95743,2879.602275,2582.42554,0.0,1192.106221,403.905607,814.800068,2084.52612,447.046434,1842.561391,626.232477,2188.624512,2998.363348,377.072088,3578.391674,2115.992744,304.967052,1212.563677,2855.218037,581.930088,1891.429843,459.100986,3014.164043,639.78117,1528.733544,252.802732,1458.099381,1654.852884,2367.544075,2431.067404,1489.146583,566.214093,441.755058,532.648434,407.384011,557.230408,517.749395,1435.929052,2285.47082,2612.80789,1015.163194,1615.258695,381.049527,1951.106183,2126.014124,2014.931459,936.946352,1781.817809,1822.909665,235.767332,2885.367046
11588,1467.101519,3212.937768,2915.761032,1187.685098,0.0,1505.556508,1791.238672,1422.925992,1548.697335,2175.896883,1706.239062,2521.960004,3331.69884,1478.722989,3917.520989,2449.328236,1384.973638,1570.217166,3188.55353,1661.936673,2224.765335,1539.107572,3525.573447,957.821793,2173.423517,1332.809318,1866.929958,1988.188376,2755.528207,2764.402897,1822.482075,1598.476683,1424.607993,1612.655019,1487.390596,1637.236994,1597.75598,1844.454077,2618.806313,2951.937205,1588.258764,1989.766558,1461.056113,973.067753,2459.349616,1267.723136,1652.959517,838.020493,1128.848168,1152.705913,3218.702538
18653,1561.533601,2641.135037,2322.546472,403.905607,1489.580352,0.0,526.831747,2259.387811,85.685985,1676.607339,692.632125,2031.827092,2753.452484,169.33631,3290.423354,1877.525505,460.470104,1031.286039,2616.750799,699.506259,1738.276965,511.196019,2726.195723,694.251496,1240.765224,495.256225,1170.131061,1399.209271,2079.575755,2274.269984,1219.006942,683.790264,706.031456,650.039331,520.785704,674.806579,635.325565,1197.466842,2025.591753,2324.83957,833.885557,1327.290374,498.440424,2248.580314,1969.216704,2203.574166,648.978031,2079.29194,2011.552372,567.485507,2728.569626
19105,1828.37741,2421.664231,2103.075666,821.007055,1791.238672,519.113277,0.0,2526.23162,480.141927,1457.136533,1010.652456,1812.356286,2533.981678,491.512051,3070.952548,1658.054699,727.313913,704.210437,2397.279993,966.350067,1418.889565,778.039827,2506.724917,833.41688,1021.294418,794.788448,850.743661,1179.738465,1860.104949,2054.799178,899.619543,950.634072,972.875265,916.88314,787.629513,941.650388,902.169374,860.224101,1806.120947,2105.368764,506.809955,1007.902974,765.284233,2600.523027,1749.745898,2470.417974,269.418707,2431.234653,2278.396181,982.51961,2509.09882
8034,1078.931597,4202.334244,3905.157508,2102.155424,1408.665386,2137.025961,2493.873936,0.0,2187.700857,3165.293359,1808.480531,3511.35648,4321.095316,2306.36227,4906.917464,3438.724712,1890.995183,2559.613642,4177.950005,1716.396342,3214.161811,1976.775211,4514.969923,2123.248169,3162.819993,1934.813347,2856.326434,2977.584852,3744.924682,3753.799372,2811.878551,1632.401986,1993.493926,1850.509229,1901.902161,1733.506359,1721.808912,2833.850553,3608.202789,3941.333681,2577.65524,2979.163034,1861.730022,886.763603,3448.746092,667.276548,2616.02022,853.761473,485.97195,2132.325501,4208.099014
18719,1496.142356,2658.029488,2339.440924,447.046434,1532.721179,85.685985,480.16534,2193.996566,0.0,1693.50179,678.417402,2048.721543,2770.346935,212.477137,3307.317805,1894.419956,395.078858,1048.180491,2633.64525,634.115013,1755.171416,445.804773,2743.090174,737.392323,1257.659675,462.553394,1187.025512,1416.103722,2096.470206,2291.164436,1235.901394,618.399018,640.640211,584.648086,455.394459,609.415334,569.93432,1214.361293,2042.486204,2341.734021,850.780008,1344.184826,433.049179,2291.721141,1986.111155,2138.18292,657.897903,2122.432767,1946.161127,610.626334,2745.464077
