Link,Num_Units,Service_Time,Service_Dist
2152,27,7280.1173673440035,3755.8160528207663
21930,54,13859.846793085362,4424.542644738685
3023,6,1767.8697928055483,589.2029021382332
2809,3,1363.6631371553456,2706.7264449397335
2615,1,1147.5623677290205,1257.682394249132
4259,9,2971.5120200739448,3832.2218601292698
87064,7,2281.408505720352,2423.391857758281
421,7,2549.0336884616845,4217.928174754255
944,2,1071.4305375805138,2356.485500092851
87111,2,1048.7305586014663,2204.272856067051
1888,4,1910.7431653300116,4765.823638779693
21810,20,5762.136467597145,4842.220390682691
85111,3,968.4685880622173,56.785346863325685
290,30,7846.815319835616,2727.863119148067
2681,68,18020.082274263354,9790.4488663167
83056,3,1133.86939938908,1165.865440695663
2023,1,1456.154680109633,3326.920072259498
2815,3,1045.0442063058317,570.2561889081262
891,2,835.8803276672318,777.0249955335166
4258,7,2391.0882933607736,3158.839696205454
2325,8,2322.3683335884807,1088.7460902222665
733,3,1423.3605054631405,3107.0217174551217
2953,37,9623.169972643336,3373.960478162742
1415,4,1419.3099048580368,1470.5626163927373
2109,10,2720.9997253500283,543.1362897856161
574,56,14414.557499229275,4925.508488350082
2184,1,1168.5884533506428,1398.6708986408776
4687,10,2988.358234414084,2335.884450697922
1041,6,2125.6549013199074,2988.2983995523537
3116,1,975.9131800306882,106.70438107301015
4246,19,5460.093845335796,4426.199231129605
21858,27,7012.734922389115,1962.9073919699294
1279,2,842.1987996971508,819.3929349384271
1581,2,788.3217726177895,458.12543105357327
1984,3,1030.0048808482302,469.4113601803547
2872,46,12500.709788151798,8185.358559365035
21978,7,2858.223855062261,6291.174709849758
1508,1,1010.4743907369674,338.45143542892765
86296,8,2462.335560704905,2027.2835988259176
1417,1,999.0032479192764,261.53273079532664
1819,1,1013.2827147754645,357.2823967956938
21958,3,1335.5918122517264,2518.4967294483213
21859,80,20411.689984554054,6515.578796741553
83030,2,778.968547522692,395.4082310417434
2663,3,1277.9080871616336,2131.7037583480123
21857,11,3202.8511570825644,2164.8490640314994
2675,20,5544.530104059509,3383.08071564266
2243,4,1355.3468116324188,1041.6639134940924
2732,5,2044.8342887021781,4055.6613010874717
21875,23,6148.310120342303,2603.7781873645727
1436,2,913.2747182487022,1295.98604100605
3765,4,1335.1265228617713,906.078606583178
2807,38,10710.528122702763,9055.843469173647
4066,1,982.4523519789902,150.55220370355528
21808,27,8138.4639355030595,9511.380881781806
681,5,1499.8044563740277,401.0133418017067
926,10,3068.2435544417576,2871.5481969719985
4257,1,1136.5470594944527,1183.8202469453681
1642,1,1155.5203505734016,1311.0439242740395
1653,1,1137.0993058366278,1187.5232845549472
260,24,6668.452934304526,4482.250341782696
327,66,18103.669810542742,13569.533821252175
1541,1,1123.8167041277238,1098.458007114823
2819,20,5803.369349854742,5118.703731703688
3440,6,1802.9173585900912,824.211166227702
312,54,13643.509776737343,2973.9144618060673
1859,4,1553.0119997880565,2367.0898510598345
4048,1,989.9770981245433,201.00870445603505
441,1,1176.3335380942788,1450.604859818588
2423,2,763.3319687903688,290.55857481248677
1111,2,1423.0332460501609,4714.125476420391
2825,12,3607.0564547751937,3265.912749945419
87047,13,3762.4992942715053,2698.922402356984
413,3,3527.572912672808,17216.626593693392
21477,6,1880.5309509674153,1344.6420494015329
244,16,5863.227169366457,11957.267563923495
329,8,4181.322619174272,13553.794943055022
2927,5,1570.3294686713837,873.9123960977886
3814,1,1027.6246618339,453.45101810840424
1784,2,1189.892271379862,3150.8198796146316
1931,1,1189.6292387325354,1539.757970937877
341,33,12631.675145168552,101654.12123830558
254,52,13125.218948254897,2717.1587947355583
3797,14,4291.6184554369065,4637.584636367275
4755,3,1393.8567733325965,2909.187125609722
114,1,1296.9586348793637,2259.4454730399884
2361,8,2661.966456645276,3365.8904111216543
1573,1,1238.694540854594,1868.7608908443945
1550,1,1113.3531920135088,1028.2958784991642
3122,3,1250.5568400223774,1948.3024588000262
3369,1,1013.800883111533,360.75692743540276
84968,13,3702.710931953849,2298.016977786203
3176,12,3808.269795529098,4615.130501983222
3135,2,833.365802463835,760.1640755286207
21816,13,3839.7648554558527,3217.0195940267295
2613,2,1254.557290012952,3584.4252794788918
2093,2,789.9402314969382,468.977859836421
3361,12,3655.7625586762024,3592.507098856964
1051,1,1061.854991592374,682.97938036907
3359,7,2621.719805707006,4705.318321683095
