Link,Num_Units,Service_Time,Service_Dist
10011,8,3066.978514032815,6081.661917967023
8500,28,7817.427450688483,5749.401770374272
5546,2,1037.7694887677928,2130.7743994264165
7220,11,5495.505390944761,17538.033466326073
11744,2,749.3924255663054,197.08823580446187
11432,1,1064.654407574195,701.7506095721619
11355,5,1551.3740810376116,746.8087686920771
10065,26,6873.297054374578,2637.217619856354
4473,3,1620.9963249741945,4432.250726246275
6865,1,999.4702730433196,264.6643252793001
11233,75,19412.603641061116,7862.787043324439
10211,1,995.0509608298073,235.0310292566428
11849,1,994.9550734086934,234.3880648772465
11075,9,2687.1412845748555,1925.3997624599142
4689,2,1183.2092139768688,3106.0072461569216
6149,4,1321.6831062661531,815.9349995495286
3573,2,1403.3330118216077,4582.027347932104
1338,4,4247.805886255025,20436.78511123173
8065,4,1516.7325358221335,2123.821205780958
6286,1,1120.46145564686,1075.959693653509
4360,3,1060.2159617501504,671.9890148646664
8468,3,1021.5958656869814,413.0254739851225
7865,11,3182.923696172334,2031.2272877000505
8971,2,786.2642120022689,444.3286455225898
4460,1,1155.2794644978676,1309.428684607963
5812,33,9165.958176810927,6745.36104254087
6131,23,6166.683394209536,2726.9785038636765
87107,1,1004.8566889073791,300.78244685323443
11284,69,17979.319215714597,7907.8177182471845
9016,23,6140.618390476898,2552.2019924691413
82562,2,792.7244549866416,487.64721716567874
9620,4,1362.5920318821497,1090.2460787806194
6615,19,5854.795089420897,7072.832517350675
4834,11,3979.04131486718,7369.521556999418
3986,1,981.6722842329704,145.32153039542027
11436,10,3158.1557336783276,3474.4461355274543
7038,19,5804.139810716214,6733.168154109619
4518,80,20986.626649384216,10370.764300743467
4239,21,5964.994533841476,4593.168532687589
11600,3,1109.8503077298344,1004.8076065925416
6478,6,1893.018834550674,1428.3784167456906
5624,18,5065.164799902985,3387.336610882776
9517,37,9801.908968877311,4572.478557514376
86921,4,1566.1541454346257,2455.2133131512674
6410,2,1190.1913700509597,3152.8254585446557
8357,28,7631.122813567894,4500.152974304161
7633,4,1395.6507222281411,1311.9181195449783
11754,2,758.0922839509744,255.42434477631468
11730,58,15376.718833290906,8158.597451660084
5376,1,1070.032728292023,737.8144498794572
