Link,Num_Units,Service_Time,Service_Dist
8850,10,3294.298798993421,4387.341075056465
13589,25,6658.334379817355,2805.1031279661693
13035,20,5382.324066250674,2295.4228850067593
13024,32,8618.117760525729,4681.165135398274
10876,8,2575.94495841996,2789.081080151722
13034,13,3617.344676116667,1725.6013150424697
11474,14,3969.127429874906,2475.1504014857346
10353,13,3824.8401117270964,3116.9430826582247
84070,1,1191.2761438725986,1550.8011435355293
12791,3,1013.1400165113728,356.32554656709544
11947,1,982.5769115441132,151.38742653629743
11685,4,1253.5325497741476,358.95764265186153
13221,19,5220.243299095718,2817.9032125327503
11440,3,1008.2292495890545,323.39684570219833
13610,18,4914.341763163786,2376.0064584071515
11410,9,2761.21611427345,2422.1017944129417
84565,1,1005.3866552902937,304.33608822280075
11143,9,2732.9528849965213,2232.585281603853
9066,1,1095.1595239128249,906.2998921289109
13037,15,4153.231659077859,2100.34639524715
11901,5,1546.6682365612744,715.2541566469008
10742,1,1055.3581207900002,639.4152042244095
11411,6,2004.3243459442097,2174.7273979271995
84401,3,1169.9515384744348,1407.8109419385437
13591,16,4506.779753714689,2861.7328143586637
