Link,Num_Units,Service_Time,Service_Dist
4332,9,2748.800693192264,2338.851317784516
6182,20,5695.614879046312,4396.165930127259
7865,22,5795.85136039973,1849.696202948573
4902,2,1144.3345036302267,2845.336412361823
6643,14,4078.935832576044,3211.460656522424
3289,5,1822.386474340706,2564.057717975229
6178,16,4597.978108872533,3473.255088550737
8912,18,4857.453767024332,1994.5491753978422
5544,6,1860.0512257873106,1207.317115247948
3350,37,10122.836904923257,6724.4316378403455
8990,4,1298.7154524905895,661.9274865260813
8747,12,3518.1038621766315,2669.449232297484
5757,11,3370.7239665069765,3290.504916229169
3572,1,1470.6533183637296,3424.1393721305067
6602,10,2939.250869452023,2006.5994822442299
6146,35,10393.386527290497,11757.173853087821
4196,2,738.9575059506365,127.1178315867437
8319,37,9510.62436159513,2619.2961215587566
4360,2,838.8657763625883,797.043650173815
6828,1,1223.6290709833409,1767.740753129241
7417,7,2121.806240680473,1353.1933885592734
4948,7,2521.7992487763454,4035.3101169625297
3523,3,1282.207632750582,2160.5339701648336
5369,6,2240.6402136599872,3759.3219512292417
9495,1,1024.066850451892,429.5944375406252
