Link,Num_Units,Service_Time,Service_Dist
40768,2,741.4093681027357,143.55857020162512
9180,8,2270.4485781357726,740.6028931768378
8231,2,874.5043257275108,1036.0147008997155
8143,4,1240.786599060565,273.4908296416979
20152,2,1139.534393777003,2813.149712407263
20481,1,1078.2589732664385,792.9747872134903
19658,1,1124.0818661898652,1100.2360272007063
18236,1,1030.3573074756096,471.77452486997936
21339,5,3166.679333898973,11578.09119735565
20637,9,2957.639772021551,3739.2027627730276
19752,1,969.1000414614147,61.01950018829666
21112,3,1500.734617935504,3625.8467899117386
18081,1,980.1566485778618,135.15857338753995
19516,1,1040.9101165172085,542.5354259088635
20628,2,828.3140935794811,726.2903011587914
20528,4,1622.2209924470508,2831.1644553892547
7707,3,1059.5173443106705,667.304499177495
7844,17,4813.276701193099,3307.622046444565
8399,2,902.285127259305,1222.2963383502793
86581,3,1151.8681269453723,1286.5542709792498
20705,2,963.2656866806788,1631.1959321458125
8033,4,1257.3826234288742,384.77396130224224
20727,6,2056.489577814443,2524.516614759341
21212,6,3858.2245949172693,14605.886868019239
20678,4,2054.821639178142,5731.928738342482
17790,3,1141.3016382856151,1215.7016425052425
20331,3,1636.5875685968535,4536.796392021817
15182,9,2627.483332718099,1525.36879337125
17968,2,760.293125533697,270.1818877985934
20525,3,1452.7205390370527,3303.8927517012926
20097,2,880.0472248785729,1073.1821069193538
20839,1,1289.6970568557585,2210.753622188815
18982,2,823.4761682346108,693.8500328650698
17139,3,1249.7771648793228,1943.0744180553593
21401,8,2498.523176895786,2269.9363672046456
16185,1,1006.438507942837,311.3891904973425
20815,1,1001.023353167128,275.078362765722
19304,2,894.8340792348134,1172.3340136442566
43159,1,1020.4346774963764,405.2392322063679
20856,3,1061.6830345580934,681.8263381186407
19570,13,3998.292795886024,4280.014277286711
8391,1,1045.433896953405,572.8692240952514
8507,2,865.2409728391357,973.9001307943836
86778,1,971.6666434306603,78.22961620916612
18831,1,1019.4763688617028,398.81338083394803
21291,10,5189.790800010941,17097.390254878905
86233,3,1066.2783645638258,712.6399054346839
20681,7,2308.5257877830163,2605.224325768999
20898,7,2243.191285536437,2167.1297644374426
21216,9,2822.0887857051716,2830.2779551084386
21009,1,985.1810056496538,168.84894266643096
20583,18,6057.278911959701,10039.867536609527
20891,1,971.5090246643674,77.17271791037638
20430,10,3479.5979936797116,5629.847968348535
21316,1,1076.0382739291376,778.0840898243478
19867,1,1039.7910661696808,535.0317356035812
21089,2,1067.5905160392074,2330.7365849745693
8173,2,832.7508083249347,756.0402882762719
21435,8,4717.635776252428,17149.99402940832
19792,3,1053.1043423154283,624.3026976895053
16838,3,1060.6032747938661,674.5861072454136
20845,8,2897.3022385077998,4943.913087893161
20851,1,1051.8058773373818,615.5959589006379
82091,1,1008.9983712478061,328.5541210179217
20841,1,1079.7606920310568,803.0444257782074
20523,3,1609.1879907337357,4353.071015201625
19374,5,1653.817610727095,1433.7345377319725
16502,2,807.431127814573,586.2614739466226
18636,2,871.4959959537254,1015.8426192695042
18981,1,1016.7553255269981,380.5676722865319
19838,1,1031.7367953078037,481.0245550366817
8334,22,5901.29516161491,2556.740019769175
17661,1,986.8392450618028,179.96811619447544
40919,1,989.8547270905813,200.18815661990084
20941,8,2369.765759071368,1406.5652150516398
21325,3,2371.395936420121,9463.987056907383
80563,5,1596.4298117456638,1048.9258722328814
20443,1,1316.8269001048022,2392.670318092103
21281,2,989.6457903156911,1808.085317271063
20593,1,1163.5890296665168,1365.1477179247886
7329,4,1563.0605483087847,2434.4694790486246
18127,1,1018.8601268288143,394.6812259419821
8076,5,1658.2876861376405,1463.7082217544084
20292,5,2040.9082726474453,4029.335757582332
20519,4,1687.399336617862,3268.211912949453
8279,9,2816.0515451920305,2789.795788055635
18148,4,1380.3934172475633,1209.6116489554988
19573,6,1982.218528565518,2026.4988504616776
18258,1,1215.5432621487528,1713.5220975553384
20861,3,1049.813623898594,602.2370847022394
8187,1,983.5589207169551,157.97219971136656
18191,1,1014.3110874931396,364.1780565029476
20360,1,1006.6882258454929,313.0636511767516
8186,4,1256.9881724633428,382.1290062360931
40917,1,987.3037797821273,183.0830115028657
19749,4,1523.4592965802422,2168.926888110698
86354,1,1081.5929792283114,815.330660896143
8090,8,2207.4019154007824,317.84923156537116
21280,2,1859.0063687322227,7637.503590068547
82496,1,985.5676164199017,171.44132601632737
