Link,Num_Units,Service_Time,Service_Dist
6288,5,1628.5487956067816,1264.2967966480646
5280,3,1276.1202624883172,2119.715662639588
5688,44,11763.379677854522,6459.854791156831
5038,3,1291.7003827470267,2224.1867417100584
5704,21,6131.673943379379,5710.822150509921
3895,18,5202.871669329736,4310.717496623169
7616,69,18221.550403553952,9532.076912520919
6650,18,4876.622561042783,2123.0837799024303
5516,2,1035.5169435027765,2115.6701620660024
82736,1,1083.4281683856439,827.6363548433874
9040,4,1370.301453947108,1141.940907110693
2980,3,1952.501202757449,6655.126527206856
7619,11,3201.3263146266954,2154.6243716586614
4215,6,1710.7753885407276,206.3615682212403
6586,23,6245.217196229446,3253.5797690843465
3597,3,1642.2994357795692,4575.0967978066765
7391,20,5495.031622437785,3051.1731500074966
7042,3,1154.0856623304,1301.4237527742516
5371,14,4387.5294609952525,5280.707159109879
7961,4,1517.0785582460887,2126.141427667113
83074,50,12837.330706596023,4005.346713875886
5227,10,2913.5700830554715,1834.3993052445585
3134,26,6986.643804445608,3397.2539412982296
7421,5,1634.880142015377,1306.7510640280088
6969,17,4778.732113725362,3075.986457702471
8649,28,7351.172938657155,2622.9745551440865
3131,10,3131.5956798272723,3296.350110598607
6453,1,1168.6592325064257,1399.1455018311972
8589,4,1301.2601870834442,678.9909728438361
8781,51,12749.648166625948,1808.1012514033355
6339,1,1037.428314284184,519.1885177750373
3282,7,2057.681112632803,923.2081759016728
4463,7,2135.141185187871,1442.6096458730754
7161,2,1007.0913367910515,1925.0648421393707
3524,8,2443.354441052501,1900.0074277101085
80990,1,1030.5895257354964,473.3316432867432
5987,44,13042.256402410942,15035.246328191366
4256,5,1785.7287048187145,2318.252379204612
4627,1,1087.9341323344024,857.8506861940259
8672,19,5563.767355219436,5121.37252047006
8443,14,3877.1135764450255,1858.159877816448
3799,14,3892.9225478908274,1964.1654977033613
84832,10,2838.1880932967492,1328.9322304207599
8263,17,4879.186601424707,3749.574886620743
6421,4,1369.948167530904,1139.5719771853182
9484,71,18288.269638045775,6760.860335577396
5847,6,2216.0987271147087,3594.761245740112
7621,2,816.6727638274901,648.230423519155
5138,3,1684.665086875143,4859.175817222684
5157,9,2490.674716760762,608.0110645558452
3089,4,1292.994376654669,623.5653329548659
87080,14,3905.789593077076,2050.444298684015
2853,21,6100.228119658032,5499.965040174546
4149,7,1963.2716856473605,290.1543516810052
5194,3,1348.5296039184645,2605.249914518092
8169,6,2039.7507383543877,2412.2758494929876
7218,7,2201.8732579576863,1890.075489211129
8723,19,5054.163755639314,1704.2719421500806
5761,25,7412.925623509961,7864.946067344397
3612,41,12304.92488049062,14919.031384604052
87176,1,979.870453091675,133.2395155901322
3100,72,18495.208553263506,6539.172239138745
6986,1,1045.2827966750751,571.856034924509
3515,20,5672.814534953254,4243.280296959681
8499,1,977.5048905349202,117.37745106115472
4978,1,1119.2208256636968,1067.64076216158
82713,3,1096.7725935250353,917.116183672566
85079,65,16846.014316303674,6745.7374808024615
6089,37,9777.047284748696,4405.770796258585
3678,16,4341.006059342904,1750.1523871897953
8181,3,1244.5453235408581,1907.99278190115
8288,5,1566.1361452406077,845.7944472995587
2986,14,3815.6702284883722,1446.15709759749
7425,5,2131.421721361096,4636.265453918837
5463,18,4738.943264689578,1199.8877828983823
82861,2,857.7318643006656,923.5484865936451
4350,37,10337.512632138805,8163.920197622734
5212,52,13898.37098929802,7901.459472271032
8272,17,4931.411222268368,4099.762330811587
3138,2,742.9032856120868,153.57589815882966
3801,3,1107.9190376391193,991.8576506869867
8500,44,11625.45621416796,5535.021552310791
5918,2,872.9635402836776,1025.6831042714184
7746,9,2959.681651119957,3752.8943973175483
3821,7,2326.0993528801087,2723.0622678594664
8505,54,13851.741868197501,4370.1958082085475
6020,5,2282.421452595462,5648.780415257905
8483,21,5829.335901251168,3683.5219127257587
8479,11,2985.884076629491,709.9960435593966
8679,24,6468.790086078614,3143.4292763429694
3632,4,1441.906458384517,1622.0817504549632
5758,2,1079.512311393796,2410.677099198452
87102,2,771.5513349681529,345.6727870014729
87077,7,2011.704088560314,614.9134235157399
82695,1,1017.9865445830806,388.82349966303445
4991,17,4693.4646485381245,2504.233226674958
3117,1,1009.5648197990861,332.3523902486777
7037,6,2119.683772369355,2948.259537568316
5896,1,1078.8801712018635,797.1401734590763
5746,43,11109.852444461949,3686.9855462356936
