Link,Num_Units,Service_Time,Service_Dist
10265,26,7311.018459757433,5572.318684113328
16613,2,818.1621591393196,658.2174282922642
10185,6,1994.886048796196,2111.43975500355
82483,7,2051.223999147811,879.91058883199
17223,15,4220.044996245943,2548.3571496151853
15120,4,1384.6413039641955,1238.0954669034109
16080,11,3217.8005540976305,2265.0908857686445
8894,1,1053.1153720005004,624.3766562393866
6311,3,1105.3052081359538,974.3308547337074
82119,5,1655.520238350362,1445.1513523716712
12822,2,772.0987348947839,349.3433274124982
87462,1,983.0599070049516,154.62610866082832
17248,2,958.6307297254832,1600.1166499250103
8434,3,1015.7129184124337,373.5779062076472
84119,17,5229.177993076934,6096.410324610653
84799,2,733.9366942692754,93.45123560086358
9562,10,3330.1699298445874,4627.871679780423
15119,3,1202.7239317935623,1627.5632440337213
18861,1,976.4218694789078,110.1153518925421
8530,1,1076.5177970137152,781.2994882457424
7113,4,1305.6043597996381,708.1204278026707
15060,6,2127.3321649755117,2999.5451384142507
15829,11,3207.5601629674684,2196.4248746142257
10900,40,10376.458718440277,3597.1751348252874
80581,1,974.8397769188198,99.50677415390965
13171,1,1035.734586160243,507.83137791848276
13304,4,1318.770383517624,796.4040021297988
6960,2,897.0079850649508,1186.9109414279228
18364,1,1086.9664199729264,851.3617789869895
9698,1,1165.3924781755893,1377.2405778425746
12296,8,2368.1835416390445,1395.9557999935932
12786,5,1720.0588582981695,1877.9091973502655
19825,2,827.5314930122016,721.0426442481112
15595,1,980.7062229605367,138.84369441575836
15521,4,1356.9655981133806,1052.518538981094
7929,1,1117.1907875509366,1054.0285262691323
18035,1,1137.5825548603,1190.7636669219937
10704,1,1171.3232355841271,1417.0087321242318
15232,2,801.532575033486,546.7092648646794
13105,9,2680.8706704413844,1883.3527298260015
19160,1,1074.786625952385,769.6912781787105
15219,6,1970.8249583803422,1950.1003020586213
10504,6,2073.792882187166,2640.542348148185
15035,16,4442.222013208757,2428.8467582169687
80594,3,1055.2739840201384,638.8510327680269
12660,1,1102.6442953965013,956.4883464226732
13905,4,1699.7993441621638,3351.3590355084743
18034,25,7404.9631177956335,7811.554209626513
84304,1,992.1725874719962,215.7303585516056
12240,1,1146.0393518097644,1247.4699495513923
15457,3,1057.6495583440578,654.7802302909549
16901,4,1438.0675934431185,1596.3405908121495
16075,6,1954.7668954351966,1842.4244217827218
13385,7,2148.353954178905,1531.206666376209
15105,2,1030.4320070369893,2081.5735831715865
6524,15,6226.347015092188,16001.432823595358
8503,1,1193.0146116999094,1562.4582814030582
16203,11,3394.2503343434855,3448.258835562039
16441,5,1521.2140162869723,544.573198169237
12803,3,1087.757276454124,856.6647951774066
10506,5,1719.6045833445198,1874.8630979739828
17092,8,2570.497437888448,2752.5532267888775
11414,15,4371.4324066653635,3563.4716584624257
8796,1,1137.3181949561122,1188.991025633295
16387,2,913.4955754919185,1297.4669791590422
7376,4,1673.4240180915128,3174.5016859064344
87526,2,869.2776807698376,1000.967908604187
8464,15,8310.056877232379,29973.559748987784
6466,1,984.5914267488328,164.89557498099748
10453,2,954.0396768369949,1569.3317624295596
12410,4,1329.1539869430792,866.0303103022743
18706,10,2972.8944331537487,2232.193338089506
86709,2,932.2248563406615,1423.0544680866878
16081,3,1014.9733274166508,368.61864606605377
13283,28,7426.468153839906,3127.859770942596
7943,1,1000.8974129542072,274.23388212476857
14748,2,864.8977191054328,971.5984741088469
15013,2,742.6704229728549,152.01445891498588
84120,2,810.153388437904,604.5153449121863
19669,3,1428.1370324268362,3139.050284489291
19070,12,3760.4577586507166,4294.531238158583
9079,6,1999.1979083709325,2140.3525371318683
80643,5,1571.1591972027377,879.4760652843397
16233,14,3898.0045514015337,1998.2424099342898
13653,2,960.4745041917192,1612.479911880102
84246,2,802.4913776766084,553.1384287658148
13605,3,1032.7961029259677,488.1276459050132
13874,8,2638.4299207571516,3208.068310843664
14987,11,3168.0572143314166,1931.5414461203618
9205,1,1133.0088406361094,1160.095042262692
11856,1,1245.422853016516,1913.876975971274
11717,20,5879.942456309155,5632.157731174491
7486,1,1114.0687768315745,1033.0941673999187
6496,2,1104.5753507986326,2578.7350299416576
7904,37,9901.303278716889,5238.958060238394
16503,9,2639.205900480085,1603.97340509668
18972,23,6490.379959917682,4897.496378527139
15570,10,2907.940956094013,1796.6537064864533
6193,9,2860.823850577124,3090.0124088765588
19595,1,1159.6286993242468,1338.5920830861432
