Link,Num_Units,Service_Time,Service_Dist
3217,8,2470.420026344239,2081.4932477262337
1661,1,1001.0854213066885,275.4945550292032
3237,1,1065.388444696434,706.6726287199417
86294,2,838.4605692447394,794.3265707067912
226,6,2211.634086209245,3564.8240022971295
2565,29,7968.130399594211,5150.628517618752
3659,3,1148.266217887737,1262.401997459121
80506,17,4661.495686256488,2289.8682583135087
2372,3,1221.3935776946614,1752.7508562449366
2107,2,737.8812989244472,119.9014232752379
2300,33,9284.15678852029,7537.931080824463
2188,1,1037.0895036652228,516.9166539912112
681,5,1499.8044563740277,401.0133418017067
1035,6,4343.509262500273,17859.919060126995
733,3,1423.3605054631405,3107.0217174551217
1548,1,1461.7677262712289,3364.5578426769935
21852,21,11650.624126751381,155876.43628306763
4066,1,982.4523519789902,150.55220370355528
1855,4,1410.8435095316174,1413.7919727198314
1014,3,1066.3035209683571,712.8085894167889
3034,5,1841.0058158224851,2688.908018478891
21808,27,8138.4639355030595,9511.380881781806
4492,35,9879.249298975286,8309.67343970912
1354,5,2297.6661402917152,5751.002281795139
1581,2,788.3217726177895,458.12543105357327
