,19114,20578,20177,16726,20403,42997,18629,18246,20723,19753,82076,21111,18671,19730,19332,17043,82424,19328,82058,18655,20481,19289,18169,20860,20571,20694,21117,19746,20974,20057,19426,19058,19855,19828,42918,19290,21264,18539,21126,82452,42983,19524,20809,21400,19381,19533,20527,18083,19269,19410,21429
19114,0.0,1651.267132,1657.205744,1030.687045,1968.513628,1148.168033,858.360717,856.327745,1755.039155,686.054162,573.833523,2174.671863,876.803608,636.354941,1074.296694,1020.242894,1185.853738,581.699614,945.022947,776.667935,1404.880114,1153.902366,801.800429,2209.04377,1517.144371,2240.370517,2204.862001,880.870229,2349.915261,1669.37591,549.983565,570.219193,764.928513,1626.233645,1117.795081,1090.48861,2686.165151,681.928948,3084.777594,1155.086492,1141.840338,758.069429,1867.953627,2940.934914,357.210759,961.335625,1983.347899,906.825437,673.86225,1118.667226,3133.576983
20578,1599.446496,0.0,712.898589,2309.887018,1162.140937,2427.368005,2137.56069,2135.527718,588.344116,1042.824653,1895.785796,994.45154,2156.003581,1044.498393,1188.288435,2299.442867,2465.053711,1192.160586,2224.22292,2055.867908,246.387019,1336.040516,1979.704633,647.527502,380.038121,676.525225,1285.219168,872.352013,807.596198,848.547629,1198.513126,1398.423925,969.003287,1088.125595,2396.995054,1293.136717,1919.366297,1961.128921,1520.932302,2434.286465,2421.040311,1204.441858,1038.038999,2033.558496,1454.749577,1273.415661,956.178744,2186.02541,1227.044494,1179.750363,2226.200565
20177,1573.248559,712.898589,0.0,2326.369469,807.092946,2443.850456,2154.043141,2152.010169,1227.286539,1001.041123,1912.268247,1633.393962,2172.486032,1049.826106,739.245431,2315.925318,2481.536162,1150.377056,2240.705371,2072.350359,782.865598,886.997511,1937.921103,1147.133459,1016.917249,982.297842,1809.605341,830.568483,1306.831812,459.420474,1156.729597,1356.640395,980.660938,654.494705,2413.477505,844.093713,2290.908491,1977.611372,1826.704919,2450.768916,2437.522762,956.96834,1472.696967,2663.513022,1412.966048,770.189161,821.927217,2202.507861,1149.726605,730.707359,2856.15509
16726,1024.715927,2273.679383,2361.287813,0.0,2672.595698,327.499312,510.382222,442.961791,2356.828997,1510.094513,717.07351,2776.461704,544.867382,1455.681933,1829.179799,53.70908,264.739932,1427.248231,173.536962,479.992738,2027.292365,1908.785471,608.944304,2831.45602,2139.556621,2862.782768,2806.651842,1712.595495,2951.705103,2373.45798,1333.579422,1350.038471,1460.099394,2409.829502,297.12636,1845.371715,3287.954992,512.692364,3687.656196,484.796228,321.171618,1541.665286,2469.743469,3542.724756,1054.510856,1744.931482,2687.429968,315.475511,1524.055396,1900.098687,3735.366825
20403,1899.63429,1162.140937,780.452534,2652.7552,0.0,2770.236187,2480.428872,2478.3959,1403.495425,1327.426854,2238.653978,1459.547255,2498.871763,1376.211837,1043.02228,2642.311048,2807.921893,1476.762787,2567.091102,2398.73609,1231.452599,1115.372669,2264.306834,964.078929,1413.600947,603.493771,1876.127377,1156.954214,1094.85431,517.272571,1483.115328,1679.090908,1307.046669,494.19205,2739.863236,1147.870561,2495.371611,2303.997103,1160.046572,2777.154647,2763.908493,1337.199175,1799.082698,2451.53552,1739.351779,1128.149505,274.112491,2528.893592,1540.455892,1034.484208,2644.177589
42997,1156.687717,2405.651173,2493.259603,328.110078,2804.567488,0.0,489.873346,574.309323,2488.800787,1642.066303,849.0453,2908.433494,524.358506,1587.653723,1960.52733,339.906262,382.636705,1558.595762,382.671168,611.964528,2159.264155,2040.133002,740.291835,2963.42781,2271.528411,2994.754558,2938.623632,1844.567285,3083.676893,2505.42977,1465.551212,1481.386002,1592.071184,2541.801292,146.244871,1976.719246,3419.926782,644.664154,3819.627986,284.022908,36.56297,1673.637076,2601.715259,3674.696546,1186.482646,1876.903272,2819.401758,460.100946,1656.027186,2031.446218,3867.338615
18629,854.701988,2103.665444,2191.273874,510.382222,2502.581759,495.549928,0.0,389.251467,2186.815058,1340.080574,547.059571,2606.447765,60.12744,1285.667994,1827.976426,523.14301,716.674854,1335.379346,366.830388,302.676201,1857.278426,1907.582098,608.308341,2661.442081,1969.542682,2692.768829,2636.637903,1542.581556,2781.691164,2203.444041,1163.565483,1257.042858,1290.085455,2239.815563,550.919256,1844.168342,3117.941054,215.239812,3517.642257,341.733491,509.207117,1371.651347,2299.72953,3372.710817,884.496917,1574.917543,2517.416029,282.622451,1354.041457,1787.074785,3565.352886
18246,843.48109,2092.444546,2180.052976,443.344809,2491.36086,557.75676,389.251467,0.0,2175.59416,1328.859676,535.838673,2595.226867,407.694357,1274.447096,1603.272276,430.016895,595.627739,1201.340708,307.030504,291.766608,1846.057527,1682.877948,219.414002,2650.221183,1958.321784,2681.547931,2625.417005,1504.675605,2770.470266,2192.223143,1152.344585,1124.130948,1278.864557,2195.731757,527.383808,1619.464192,3106.720155,174.398798,3506.421359,611.799043,551.429066,1360.430449,2288.508632,3361.489919,873.276019,1563.696645,2506.195131,199.029477,1320.14973,1674.191164,3554.131987
20723,1600.736063,588.344116,1227.286539,2311.176585,1403.495425,2428.657572,2138.850257,2136.817285,0.0,1145.618527,1897.075363,732.299227,2157.293148,1124.077648,1725.609941,2300.732433,2466.343278,1359.475285,2225.512487,2057.157475,570.63691,1873.362022,2147.019332,801.301208,511.351603,917.879713,966.886667,1039.666712,890.482611,1385.869135,1365.827826,1565.738624,1048.582543,1625.447101,2398.284621,1830.458223,1456.893478,1962.418488,1641.141275,2435.576032,2422.329878,1472.649664,564.676609,1771.406183,1557.22945,1667.916291,1222.842535,2187.314977,1455.039774,1717.07187,1964.048252
19753,685.99228,1055.034921,1063.334072,1496.482477,1374.641957,1613.963465,1324.15615,1322.123178,1190.380089,0.0,1059.890479,1610.012797,1342.59904,54.412581,1095.934107,1486.038326,1651.64917,658.639695,1410.81838,1242.463368,808.647902,1226.712076,1381.061799,1612.811558,920.912159,1644.138306,1640.202935,258.869801,1772.880254,1075.504239,408.002675,867.814707,135.222138,1183.445617,1583.590513,1135.698924,2121.506085,1147.72438,2488.545383,1620.881925,1607.635771,616.088538,1303.294561,2376.275849,516.493768,819.354735,1389.476227,1372.62087,598.478648,1031.511977,2568.917917
