Link,Num_Units,Service_Time,Service_Dist
6897,1,978.7086675585454,125.44926838541869
4085,13,3488.4153604583626,861.0775176018942
7909,3,1088.8515884825483,864.0026049343869
2065,7,2124.7204503289804,1372.7343562515453
9893,13,3618.0258387362546,1730.1687890227186
8311,6,2077.269812643435,2663.856589026167
86268,1,1002.6124749908041,285.73407459189184
3552,1,1159.8170567626025,1339.8550967541523
5778,2,754.960253828954,234.42280171404127
3232,10,3560.913755313537,6175.1034106853185
6823,1,1015.5753969760767,372.6557687264867
4521,9,3031.346947373073,4233.4395219472935
3609,4,1448.3496617735782,1665.286064641783
5907,5,1577.9934642662251,925.3026213649428
6921,2,782.4439088179729,418.7119500534609
2433,4,1426.8685547323716,1521.2464555143379
4441,6,1809.1816551437573,866.215836904943
7914,14,4058.5590889280415,3074.826255664113
6200,8,2373.0838202939626,1428.8141727355542
84489,2,752.9876062333275,221.19539271341637
3850,2,1178.8239322652043,3076.602138568647
6194,13,4092.4498325876543,4911.37572141923
9473,3,1505.3234964806757,3656.617097545881
4715,1,1150.5419521228177,1277.6617263488006
84156,2,734.355194877774,96.25745336012915
