Link,Num_Units,Service_Time,Service_Dist
8425,77,19973.766563492078,8407.01763629017
5428,18,4847.997613438065,1931.1417977518868
3993,6,1852.9137044242566,1159.457115048659
4671,2,992.4877013391533,1827.1414931101026
6366,3,1003.1892340685941,289.6014801202109
6894,7,2067.206758058062,987.0815247523133
7140,5,1731.5013184497463,1954.6355729755014
6000,12,3511.231112450568,2623.364634223748
3992,1,1374.9251189138658,2782.2426391184563
9672,4,1569.6358894840785,2478.5598311404465
3552,1,1159.8170567626025,1339.8550967541523
2925,7,2030.9583477794124,744.0211071484955
5431,11,3163.474281488887,1900.8110068544047
5592,1,983.481877875578,157.45559594710357
5667,7,2096.9547536112227,1186.554002757417
4323,21,6248.155551536065,6491.878977666958
7931,4,1553.039503431192,2367.274274236872
4784,14,3807.826542629423,1393.5619756107917
5627,3,1039.3088740724934,531.7984403609298
6226,4,1336.1509477143031,912.9477942398516
6573,1,986.2823199028751,176.23370520479511
83668,11,3067.1657714544313,1255.0230540082557
9048,5,1606.013919256473,1113.191233279882
83864,1,1036.8745342274356,515.4751959819114
2567,3,1114.6799723625977,1037.1924834327074
4719,3,1336.8278843195585,2526.785098253633
83799,21,5491.736413183302,1419.7792569287121
9893,13,3618.0258387362546,1730.1687890227186
84498,1,1023.1729732732421,423.60062543523964
10533,32,8706.213727078499,5271.884625023464
2010,2,1365.4594223150166,4328.069438857958
21656,1,1500.1351495137544,3621.8271089433692
11062,13,4081.4192426243712,4837.4111038737465
9359,1,1174.6589803834895,1439.3762654234888
3200,8,2512.168240652551,2361.432100933511
6401,4,1364.425969490432,1102.543380579562
11227,1,1187.8419751820506,1527.7736377875553
83752,2,871.8144151262966,1017.9777500645723
5818,1,1016.4961732351284,378.829950168496
83839,5,1618.034273072042,1193.7926222980022
6416,1,1101.8820496817807,951.3771771241445
4279,7,2459.7512513255174,3619.2529145653825
1625,1,1088.3890376468821,860.9010123840999
6945,1,1097.5045458374873,922.0242233179742
3566,4,1585.9807152856056,2588.1585736629786
7990,3,1185.17539398899,1509.893120176508
2031,1,1027.6213213147842,453.42861856136005
83831,2,829.6449215674161,735.2140471664025
6002,12,3471.1993351664855,2354.935193338082
6747,2,734.42087138213,96.69784118549433
2668,1,1492.8869159748742,3573.2247383205686
6215,2,809.2134298364883,598.2125380184734
8311,6,2077.2698126434357,2663.856589026167
3842,4,1490.8530098187402,1950.2883984269574
83798,3,1155.638591465524,1311.8367778197862
5570,1,1019.5572235453303,399.3555445596576
3906,3,1236.5864634989719,1854.6253699081717
5116,4,1504.4618489167765,2041.5412310020765
5930,44,11829.77603325107,6905.069512188667
6728,5,1524.0214849676915,563.3984240122372
2348,12,3592.029786275626,3165.152791298344
83689,2,836.1716890165404,778.9786925561493
10731,1,1009.9151974874246,334.7018159639556
85035,1,984.065526226635,161.36919687059708
4590,18,5281.464661495905,4837.7156559850555
3199,5,2169.491973556282,4891.542066760943
8212,5,3711.2432247062316,15229.6148281598
2351,26,6956.957556532052,3198.1955064733047
10516,7,2229.7673792390992,2077.1169819340575
6070,1,1198.00007408571,1595.8878459032858
4649,7,2297.937196904421,2534.2234928772086
10770,1,1104.5538263993858,969.2925328523852
1200,3,2122.0450774801475,7791.987555745291
3495,4,1283.2288046169747,558.0831780306762
8703,19,5362.260618046131,3770.187425432261
6763,1,1025.6520508053854,440.22385430522263
83696,3,1091.8641109794066,884.2028004877502
2959,1,1105.2230736702634,973.780109545798
83791,3,1092.5894466196987,889.0664726399118
4806,66,17350.737640501593,8520.81564931781
83825,28,7636.034362077469,4533.086916031316
1187,3,1223.1613814527384,1764.604703527526
9465,29,7987.862614911273,5282.941092386725
5343,2,883.0681373437192,1093.4385606418364
6384,6,1903.4188771957572,1498.1149566099048
84481,1,1001.0037579424971,274.9469687695382
84221,10,3127.296562878322,3267.5227729883045
83706,2,735.149108221949,101.58096706715878
6610,2,822.6158578178752,688.0812996281311
5421,16,4689.960278709755,4090.033160771709
1120,2,1216.3803003537005,3328.4329482814064
9311,2,873.9802069655954,1032.5002702208003
4378,7,2151.5545007512715,1552.6676402633311
85046,18,4924.577764012411,2444.6430309280986
84473,4,1378.4122924020674,1196.3273965270491
3601,2,862.9083430567753,958.2588939882116
6428,4,1448.9127644272828,1669.0618982607266
87449,6,1880.4020596051123,1343.7777800968615
4396,3,1089.2599819410698,866.7410501189297
4506,1,1023.3347943667459,424.6857020568568
