,11824,12265,9210,13004,8784,11980,13021,13589,84676,11155,13024,84406,8953,11423,11083,11952,8850,80442,12216,12358,10621,80528,12815,11206,10762,84070
11824,0.0,563.074962,829.241957,572.323898,715.66602,584.352649,490.363179,679.087126,526.615898,321.86481,342.752893,253.403715,770.932814,124.762866,453.862251,279.663241,638.315277,511.04124,575.412887,384.019424,311.80872,327.774215,511.857498,521.237276,545.142789,574.016797
12265,563.074962,0.0,1109.999463,1063.344165,991.118877,1075.372916,954.098764,1096.252389,279.042125,484.551212,806.488479,501.576899,1046.385671,569.866456,408.924454,770.683508,906.429444,810.213948,1066.433155,875.039691,846.595511,791.509801,1002.877765,1040.246725,459.711968,849.469653
9210,829.241957,1121.005237,0.0,970.013202,360.130712,717.270751,1026.789532,1127.932298,928.708379,849.017181,1067.821876,875.205566,150.94941,821.561648,811.790403,722.669677,404.573223,507.3047,766.111296,757.926314,572.722647,931.92862,911.030664,609.808308,768.074413,395.459021
13004,572.323898,1063.344165,970.013202,0.0,1129.003547,486.050666,177.009559,176.439643,1024.626459,862.024956,260.278663,793.563861,973.131927,664.923012,975.018828,304.096462,1178.475423,1051.201386,488.792804,224.362384,666.444071,282.159967,60.466401,605.850405,1044.255574,982.80845
8784,710.781032,985.205216,360.130712,1129.003547,0.0,958.785417,1156.10916,1266.725147,792.908358,713.21716,1021.370174,739.405545,246.988984,697.255217,675.990383,851.989306,160.566221,371.736902,1007.625962,940.699072,581.277867,990.954683,1068.537146,851.322974,632.274393,290.096071
11980,584.352649,1075.372916,723.84522,483.49628,920.321877,0.0,594.209877,536.0575,1038.913852,874.053707,677.47437,805.592611,726.963946,676.951762,966.241373,405.168369,891.446133,764.172096,74.998758,410.157851,588.134993,612.45813,477.662107,144.378322,922.525383,778.672653
13021,490.363179,954.098764,1026.789532,177.009559,1156.10916,596.764264,0.0,224.172261,913.724438,780.064237,149.37203,711.603141,1029.908257,582.962292,864.116807,304.119855,1096.514704,969.240667,599.506402,335.075982,693.549685,171.253334,171.179999,716.564003,933.353553,1009.914063
13589,679.087126,1093.66811,1127.932298,176.439643,1277.859251,516.848383,224.172261,0.0,1023.804395,965.138522,354.765568,900.327088,1131.051023,771.686239,974.196763,425.869946,1285.23865,1157.964614,542.240225,400.802027,815.299776,376.646872,236.906044,636.648122,1043.433509,1131.664154
84676,520.047576,279.042125,923.056192,1015.808347,804.175606,1038.913852,904.906326,1031.813694,0.0,256.389329,760.83077,273.415016,859.4424,403.724644,169.999351,734.224444,719.486173,623.270677,1029.974091,838.580627,647.179208,745.852092,966.418701,980.43367,261.27989,662.526382
11155,321.86481,485.795649,838.491442,862.024956,719.610856,874.053707,780.064237,968.788184,256.389329,0.0,632.453952,68.461096,774.87765,211.195735,156.561301,569.364299,634.921424,538.705927,865.113946,673.720482,418.617662,617.475273,801.558556,810.938334,247.841839,577.961632
13024,342.752893,806.488479,1067.821876,260.278663,1026.255162,680.028756,149.37203,354.765568,766.128838,632.453952,0.0,563.992856,1070.940601,435.352007,716.521206,386.432605,948.904418,821.630382,682.770894,418.340474,622.397862,135.893257,254.444491,759.817195,785.757952,884.605938
84406,253.403715,502.821336,867.101404,793.563861,748.220817,805.592611,711.603141,900.327088,273.415016,68.461096,563.992856,0.0,803.487611,142.734639,211.955351,500.903204,650.815986,554.600489,796.65285,605.259386,373.764192,549.014178,733.09746,742.477238,303.23589,606.571593
8953,802.777401,1077.201585,170.759551,973.131927,246.988984,720.389476,1029.908257,1131.051023,884.904727,805.213529,1070.940601,831.401914,0.0,789.251586,767.986751,725.788403,360.769571,478.378479,769.230022,761.04504,575.841372,935.047345,914.14939,612.927033,724.270761,373.31913
11423,124.762866,569.866456,821.020792,664.923012,702.140205,676.951762,582.962292,771.686239,416.149655,211.195735,435.352007,142.734639,757.406999,0.0,354.68999,372.262355,624.789462,497.515425,668.012001,476.618537,298.282905,420.373329,604.456611,613.836389,445.970529,560.490982
11083,453.434087,408.924454,815.289368,949.363745,696.408782,972.883401,838.461724,965.369092,169.999351,156.133137,694.386168,211.527188,751.675576,354.261826,0.0,668.193993,611.71935,515.503853,963.94364,772.550176,523.315391,679.40749,900.38825,872.666847,91.280539,554.759558
11952,279.663241,770.683508,722.669677,304.096462,851.989306,405.168369,304.119855,414.735842,734.224444,569.364299,386.432605,500.903204,725.788403,372.262355,685.400976,0.0,885.814766,758.540729,396.228608,143.150331,389.42983,250.539349,252.993112,414.664996,754.637722,705.794209
8850,638.068816,897.387375,404.121606,1143.924755,160.566221,1002.776311,1096.268243,1281.646356,705.090517,625.399319,948.657958,641.10264,340.507814,624.543001,588.172541,866.910514,0.0,230.479549,1051.616856,955.620281,549.888364,933.679279,1083.458355,895.313868,544.456551,305.017279
80442,531.215432,777.697288,514.302155,1071.375578,373.881513,969.173901,989.414858,1178.138805,585.40043,505.709231,841.804573,521.412553,450.688363,517.689617,468.482454,778.714921,223.05119,0.0,1018.014447,883.071103,443.03498,826.825895,1010.909177,861.711458,424.766464,241.371854
12216,575.412887,1066.433155,770.714425,488.792804,995.320635,74.998758,599.506402,544.666716,1029.974091,865.113946,682.770894,796.65285,773.83315,668.012001,981.150622,396.228608,966.444891,839.170854,0.0,374.945214,635.004198,575.008152,445.81413,219.37708,997.524141,853.671411
12358,384.019424,875.039691,757.926314,224.362384,940.699072,410.157851,335.075982,400.802027,838.580627,673.720482,418.340474,605.259386,761.04504,476.618537,789.757159,143.150331,990.170948,862.896912,374.945214,0.0,478.139597,293.090006,163.895984,449.921633,858.993904,794.503975
10621,311.80872,846.595511,572.722647,666.444071,581.277867,581.560524,693.549685,804.165672,647.179208,418.617662,622.397862,373.764192,575.841372,298.282905,523.743554,389.42983,550.134825,422.860788,630.401069,478.139597,0.0,524.010084,605.977671,474.098081,488.544067,435.08277
80528,327.774215,791.509801,931.92862,282.159967,990.954683,612.45813,171.253334,376.646872,751.150159,617.475273,135.893257,549.014178,935.047345,420.373329,701.542528,250.539349,933.92574,806.651703,575.008152,293.090006,524.010084,0.0,251.981384,623.923939,770.779274,844.759586
12815,511.857498,1002.877765,911.030664,60.466401,1068.537146,480.216494,171.179999,236.906044,966.418701,801.558556,254.444491,733.09746,914.14939,604.456611,917.595233,252.993112,1118.009023,990.734986,445.81413,163.895984,605.977671,251.981384,0.0,584.599927,986.831979,922.342049
11206,521.237276,1040.246725,616.121084,593.23565,806.022031,144.378322,703.949248,645.796871,968.859503,810.938334,759.817195,742.477238,619.239809,613.836389,851.941527,414.664996,777.146287,649.87225,219.37708,449.921633,480.410857,623.923939,584.599927,0.0,808.225537,664.372807
10762,534.164347,459.711968,771.573378,1022.942645,652.692792,973.329178,912.040624,1038.947992,261.27989,247.413676,767.965068,302.807726,707.959586,445.542365,91.280539,741.772893,568.00336,471.787863,1037.522539,846.129076,488.544067,752.986389,973.96715,828.950857,0.0,511.043568
84070,602.932575,917.841622,395.459021,982.80845,290.096071,866.393078,1009.914063,1120.53005,725.544764,645.853565,913.521717,631.557089,361.556676,589.40676,608.626788,705.794209,344.448774,218.813503,915.233623,794.503975,435.08277,844.759586,922.342049,758.930635,564.910798,0.0
