Link,Num_Units,Service_Time,Service_Dist
8788,1,1056.1551129092077,644.7593623773428
83887,2,835.0465069195234,771.4338863624725
976,1,1216.3828248929813,1719.1517091616988
3206,4,1261.4460694712639,412.02102908759844
2078,6,2360.143458505937,4560.640088327695
83134,3,1012.021722597969,348.82692846201826
22034,1,983.825415209863,159.75915429054294
21526,10,4843.714981425995,14776.810335891787
8076,1,1086.077490233788,845.4011414871784
4924,6,1755.8950087772619,508.9070771832485
3927,5,1672.2182183046907,1557.1181379393674
86755,2,761.5976150920226,278.92902386246715
5743,14,4241.8618890402895,4303.9465067520505
84717,1,994.307753221103,230.04751824610867
2010,1,1605.4594223150166,4328.069438857958
7741,8,2305.831094733141,977.8571394712199
82557,6,1859.6105709606386,1204.3623443940887
5041,10,2944.9733842490373,2044.971284638159
4294,7,2208.1602964318354,1932.2326537673362
5774,8,2530.810008897743,2486.4327820590697
86793,3,1039.7354726299964,534.6589581805747
2950,19,5635.9387817816705,5605.3114558449015
84915,3,1180.5718513748814,1479.024483962101
2746,5,1877.388503748364,2932.8688226309605
1911,6,2014.4229693838104,2242.442798729171
87550,9,2571.3071541367244,1148.6845382435713
84428,2,745.8992823566371,173.66528178344015
7140,5,1643.2050968083872,1362.5732910709921
4275,20,5869.459952382937,5561.86825469113
83111,1,1027.4652586921593,452.382154842373
2447,1,1006.1611032380077,309.5290784846293
83531,20,5267.00968429484,1522.1927869569045
2352,6,1809.884410343956,870.9280979702016
8447,6,1844.5651379719436,1103.4765621721745
21488,4,1633.4020683904357,2906.1381429845933
3876,15,4295.392201149495,3053.590977757005
2680,5,1867.1682438248565,2864.3377994514303
2558,4,1409.0325208185545,1401.64855265012
22029,2,840.4679374381833,807.7867955175461
691,1,1356.0461612040474,2655.65150561498
5874,10,3153.23788684889,3441.4699609894305
5906,6,1955.1880819098196,1845.248649372952
3749,1,1019.3727633978762,398.118663821253
2947,6,1836.7832796485166,1051.2960191004677
83624,1,977.5941454547178,117.97594180633314
4086,1,1295.1141134420805,2247.0772023384925
327,52,14743.66981054274,13569.533821252175
5670,1,1011.2235799132958,343.47505529702175
5059,1,1056.8856772844674,649.6580953361699
2736,12,3595.061082328953,3185.4788712267764
2937,73,20043.509712422536,15311.866645658505
5438,1,1103.7245713923317,963.732038839953
2096,4,1257.7455082049673,387.2072521566879
2075,1,1121.130142288699,1080.4435110999038
83910,5,1540.8891188129576,676.502808312187
6369,4,1240.0158694514007,268.32277236075606
2115,3,1587.0999595009268,4204.961731119314
5347,1,1178.1699306346377,1462.9186229412444
4432,9,2794.7793582543363,2647.157073676819
83632,3,1016.427307555937,378.36817762139253
3009,1,1000.1674475939483,269.3391658065375
3532,1,1005.6799935608964,306.30304131133016
5074,1,985.6811377977424,172.20253328839317
5099,2,1306.5261578844033,3932.8977953804424
5278,1,1438.6922157460215,3209.8271060305415
86816,3,1154.7305693608919,1305.7481181999901
83914,1,1062.085684522708,684.5262708272785
5125,14,3764.5343341690386,1103.2700100740185
6056,5,1922.8441524808622,3237.6675401041284
85022,2,756.2949868421231,243.37273251311854
4773,24,6567.229406447027,3803.505184043548
4530,12,4133.867846742374,6798.398614723119
3701,14,4119.352124806964,3482.4684274047613
5093,3,1113.2139993239484,1027.3625345816836
5569,4,1351.2589574183723,1014.253178934101
7511,8,2493.2222881604885,2234.3917400122155
1786,1,1148.1140634938724,1261.3817400125554
4140,4,1732.179764978026,3568.483001640765
83646,2,740.9973694017979,140.79595039202832
2198,13,3705.0297404892303,2313.5655374780763
83951,5,1554.6787881709438,768.9681817452656
3699,17,4889.880302332076,3821.280525248614
5979,3,1099.4159807522353,934.8411762554897
2390,45,12105.171295217066,7142.40922139294
83582,2,832.0200758947121,751.1404284401797
5308,1,1087.2837267276568,853.4894505654229
22060,9,2639.685530594894,1607.189521199558
86825,2,767.0549860230199,315.522928182967
83655,2,787.1300552138063,450.13447841175366
5908,2,815.0813954767927,637.5596478104126
6278,1,1003.6310003297572,292.5637035969412
87452,12,3192.0547741160804,483.1567330090329
4735,12,3473.295215190361,2368.9889261758653
6576,8,2372.0409671212574,1421.8214156543836
4635,9,2825.6965512801894,2854.469498973107
4519,1,1057.8534247910522,656.1472382055363
3845,1,1096.6605725114807,916.3650369567331
3646,3,1078.0765578896735,791.7516174989287
5494,3,1098.4538657602482,928.3898017003667
5420,24,7034.020497465914,6933.530380862183
