,5947,83701,4508,6631,3609,4634,6274,86642,83653,2368,9080,5418,2705,7202,87262,85029,10327,10388,84176,7460,10534,4174,3709,2424,8212,5116
5947,0.0,16711.899032630696,14349.727914148687,11353.30578185611,61736.34293251168,14295.915190259624,14113.7654271009,21029.8737802675,19907.51502556748,48108.087195994354,27980.86293105937,13675.602664561173,61897.000972690694,8193.992438124558,15079.73410770447,17943.60806449935,39265.08295377614,29894.541447155585,13256.384791102353,15135.0190512822,27153.313087074264,46873.602681384466,24957.933038326515,73080.60669566803,67813.32544061357,16770.658902813844
83701,16711.899032630692,0.0,16392.72293222523,13805.274460859473,73920.70154107182,18827.32071317795,29029.64930592051,10412.820798778646,3884.831079209027,60292.44580455451,42310.59692259094,27626.75133154041,74081.35958125084,22694.30765743959,6378.436782453432,33034.933746959854,53594.8169453077,45387.75156412992,27756.70001041739,29635.334270597225,41704.76469107998,59057.961289944615,33884.9909076868,85264.96530422819,79997.68404917372,5661.983575264323
4508,14349.727914148687,16392.722932225235,0.0,14363.798907546445,64480.058499360355,4225.0922875537335,22886.647826847886,7478.766451611733,15955.899093345606,47477.15977344641,38960.17727381041,18099.601157820536,64640.71653953937,21991.804333222026,10076.555329275267,23594.29070524838,47955.535979635344,43771.74617957343,22313.32710324721,28932.83094637966,40951.12498217172,49617.31824823314,21325.83502068978,75824.32226251673,70557.04100746225,10727.710588784834
6631,11447.858541595911,13805.274460859475,14363.798907546447,0.0,68589.09955244303,15718.20878657854,21239.930291856203,19434.09460979761,17000.89045379626,54960.843815925706,32192.178635596385,22295.149342911616,68749.75759262203,13719.886332394733,13524.463660926398,27703.33175833106,43476.39865831315,35269.333277135374,18782.278685372534,20660.912945552376,31586.34640408544,53726.35930131582,31043.001090171172,79933.36331559939,74666.08206054491,13450.478861841182
3609,61280.456371079825,73863.70014505449,62493.460390008084,68424.10355561976,0.0,59077.333980438,49121.46498974287,69833.50236751424,77059.31613799129,31298.432779152085,54229.077602411686,48699.528191210404,7808.680081699333,63070.09831746417,66931.22900747205,47776.964822370486,53844.54173007601,60028.53388973698,50547.67739240117,52248.48767286841,67462.11278345493,17552.17183380456,53172.40232853152,15109.674670170443,38547.02818287648,68622.15380258141
4634,14295.915190259624,18827.320713177945,4225.0922875537335,16334.053164427993,61063.932089790265,0.0,19470.5214172778,11565.134265059893,18390.496874298326,44061.033363876326,35544.05086424032,14683.47474825046,61224.59012996928,18575.677923651943,12511.153110227984,20178.164295678303,44539.409570065254,40355.61977000334,18897.200693677125,25516.704536809582,37534.998572601646,46201.19183866305,17909.7086111197,72408.19585294662,67140.91459789216,13162.308369737551
6274,14113.765427100898,29029.649305920513,22886.647826847886,21401.296434236123,49416.97664031918,19470.521417277807,0.0,30226.68980435405,32225.265298857303,37029.33256348512,15808.717504006405,6758.686160753624,49577.634680498195,11370.961993190476,27397.484380994287,5388.772591638614,24804.076209831346,20445.508138995487,2651.700784991086,5539.337841943692,20338.87065977691,34554.23638919197,16938.808550902613,60761.24040347553,50545.67311626741,29088.40917610365
86642,21029.87378026749,10412.82079877865,7478.766451611732,19434.094609797605,71820.10047686649,11565.134265059894,30226.689804354046,0.0,8918.248543636168,54817.201750952576,52034.20263509735,25439.643135326696,71980.75851704551,29331.846310728193,7069.95751129588,30934.33268275454,55295.5779571415,55111.35727663632,29653.36908075337,36272.87292388582,51428.370403586385,56957.36022573929,28665.876998195945,83164.36424002287,77897.0829849684,6455.125750173862
83653,19907.51502556748,3884.831079209026,15955.899093345606,17000.89045379626,77116.31753400859,18390.496874298326,32225.2652988573,8918.248543636168,0.0,63488.06179749129,45506.212915527736,30822.3673244772,77276.97557418761,25889.923650376382,5941.612943573808,36230.54973989663,56790.43293824449,48583.36755706671,30952.31600335418,32830.95026353402,44900.380684016774,62253.57728288139,33448.16706880718,88460.58129716496,83193.30004211051,5225.159736384698
2368,48718.05206910677,61301.295843081476,47583.72631939921,55861.699253646715,31298.43277915209,44167.59990982913,37578.38135747169,54923.768296905364,64496.91183601825,0.0,50135.29464928443,36137.12388923735,23531.329967681944,50507.69401549112,54368.824705499006,33219.54182953064,53073.376950911,54946.863555047436,39304.34174677105,43157.391207298235,60241.4222210466,21079.7966656304,27843.092730519544,22724.186993959942,51419.19576781882,56059.74950060837
9080,27980.862931059368,42366.55833989532,39316.93294127529,33131.9661588621,54229.07760241167,35900.80653170521,15771.739431123182,52090.164052401735,45562.17433283209,51281.87103618284,0.0,23188.971275181033,55761.11173259332,19786.87049293481,44746.5033307412,20205.504228594247,11311.775356110247,5799.456287325289,15732.727059322482,12299.561727723802,13233.03518104324,42177.74170066204,33369.09366533003,64624.14417332472,41559.7149007287,44672.51853165598
5418,13675.602664561173,27336.177587342805,18099.60115782054,21896.58099790806,48988.010899776615,14683.47474825046,6758.686160753625,25439.643135326703,30531.793580279595,35359.75516325929,22832.215607716145,0.0,49148.66893995563,15465.244610945523,22537.36977528449,4268.005399938178,31827.574313541085,27643.784513479164,6871.451713712668,12059.169699006256,25183.516918244783,34125.2706486494,13109.424865698194,60332.27466293296,55064.99340787851,24228.294570393853
2705,61949.042865437055,74532.28663941172,63162.046884365314,69092.69004997698,7808.680081699332,59745.92047479523,49790.0514841001,70502.08886187147,77727.90263234852,23531.329967681944,55761.11173259335,49368.114685567634,0.0,63738.684811821404,67599.81550182926,48445.55131672772,55376.57586025767,61560.568019918646,51216.2638867584,56814.929688417105,68994.14691363659,18452.524107743127,53840.98882288875,8863.032440731395,40079.062313058144,69290.74029693863
7202,8193.992438124558,22694.30765743959,21991.804333222026,13719.886332394732,63525.984878896044,18575.677923651947,11209.59585081056,29331.846310728193,25889.92365037638,49897.72914237871,19786.870492934813,15465.244610945525,63686.64291907506,0.0,23257.297454172323,16469.7351161891,31071.090515651587,21700.54900903102,8751.944244326885,6941.026613157641,18959.3206489497,48663.24462776883,26725.63686698201,74870.24864205241,51952.67939302948,22339.512058421293
