Link,Num_Units,Service_Time,Service_Dist
9635,23,6187.767319564838,2868.3548473279225
9624,21,5478.402101596219,1330.3672436045017
9172,13,3731.3552333651523,2490.0887351261918
9638,10,2900.01032953786,1743.4756115636555
87158,1,1080.165875214542,805.7613447555341
9190,7,2070.219769016192,1007.2849956382997
83989,2,798.8161293469375,528.4943854287267
8958,36,9665.544486441258,5267.397092811298
9504,7,2241.3953424895517,2155.08723171358
9652,13,3784.2417607965954,2844.7145337277325
8384,29,7921.792961347604,4839.917040775181
9634,22,5830.988796344016,2085.3070832187077
9506,3,1017.2698839951554,384.01799728535116
9605,14,3899.721350623752,2009.7542509415653
80513,5,1574.539796611617,902.1443670872832
9157,11,3402.0001925153883,3500.224804528756
8782,11,3248.97133097816,2474.1036945339292
8762,5,1636.2783429774267,1316.126573384623
8600,12,3516.619692892692,2659.497270178981
9627,31,7943.9084314402,1769.613979259273
8599,22,5980.464150079602,3087.6004699124023
8449,8,2759.428491153127,4019.413217387977
9158,2,803.775679246502,561.7501961097587
9211,9,2850.080439910119,3017.97344597755
9100,4,1342.5325597006931,955.7391128790332
8769,6,1765.947054621062,576.3101561537478
86247,27,7114.038007668977,2642.186014767387
9421,2,821.5358951666547,680.8397083146265
9371,18,5009.092719966372,3011.350379747688
9452,13,3571.08837690484,1415.4339086153777
9783,12,3586.8083203448396,3130.1407264964655
9209,26,6959.659662636581,3216.3142331464915
85072,43,11076.93883266017,3466.286316451733
82924,8,2268.190427486027,725.4610694190487
9662,1,1020.4277968153034,405.19309442536905
9032,19,5031.673246503328,1553.463879101444
9142,45,11459.93795271155,2815.855740131112
9416,65,16461.69293719472,4168.705434922129
9117,6,1804.9416021690013,837.7845474005444
9615,2,790.5325821393652,472.9498131830478
9616,1,1066.2930753122334,712.7385470198933
8965,10,3081.533473582149,2960.6625407832908
9637,7,2201.4979927827544,1887.5591827185126
7361,19,5147.269913448757,2328.586813469534
9106,7,2036.8412525207395,783.4683897233335
9401,10,2731.990055808332,616.8309508828679
8952,6,1818.6401599158653,929.6389802136691
8118,9,2551.4935631654785,1015.826306429226
85066,1,1033.962210901102,495.94687685137615
80442,19,5008.386758242712,1397.3184504428646
