Link,Num_Units,Service_Time,Service_Dist
1558,1,1321.1169499849052,2421.436857297085
83644,1,1059.56016824083,667.5916511454852
5797,15,4260.4086150256535,2819.011723462143
86810,12,4136.908926107505,6818.790295758867
2856,2,915.2982258912657,1309.5544874246698
81710,1,983.8602891422897,159.99299827194773
1535,1,1432.0246326033357,3165.1182338176295
1607,2,873.5103493194902,1029.3496825178154
83247,2,734.2989722741945,95.88045780640095
83316,3,1115.5796094729847,1043.224918236374
3696,7,2226.9259475105728,2058.064019963611
83887,1,1075.0465069195234,771.4338863624725
3875,8,2379.3230634192496,1470.6508499279153
22031,1,1039.0064388956985,529.7704887954751
1673,1,1357.3301380317944,2664.2610954300035
22029,4,1510.0270134914535,2078.85793579428
3206,7,2000.6074923917986,540.5062073656591
5050,1,1082.7613036590549,823.1647540839622
83609,6,1922.0630618615746,1623.1318408241495
4226,3,1047.5165997521226,586.8345982484752
83253,3,1098.217446769462,926.8045156646986
6243,7,2153.640926822042,1566.6579804786015
83317,36,9602.313273701076,4843.40594792855
6015,1,1067.6691564280454,721.9657337598037
4093,26,7162.671916221356,4577.594431524514
21490,5,2175.387539083643,4931.074245084776
988,11,3259.3656910574687,2543.802130470285
4798,6,1852.9413260802753,1159.6423295503482
427,4,1259.9665552536228,402.1002810926875
4617,14,4087.9833216123775,3272.127771205036
4289,6,1871.2628926818725,1282.4959276835434
3164,6,2026.8785832474748,2325.962784404168
3190,14,4072.1822767385993,3166.175302225747
1698,1,1343.875023233121,2574.039047159953
1467,3,2211.966782536021,8394.94936881552
5771,9,2894.409751078541,3315.2196093777893
3245,1,1030.0517341535933,469.72553075721953
680,1,1160.8204461156374,1346.5832327825483
83158,4,1489.9394688683096,1944.16273268871
3750,11,3286.7893564193155,2727.689023821964
4776,1,1150.0005555090402,1274.0314406059915
4402,36,9351.781302969823,3163.486609095824
83917,4,1252.569525551804,352.50017133529764
82028,5,1774.434944700098,2242.5230981231434
1786,1,1117.4650499742593,1055.8675679990556
85023,3,965.4417536943631,36.489184360951185
4825,4,1243.157416354724,289.3881293343147
2797,17,4790.508979972488,3154.9551629804773
3740,25,7199.703122507865,6435.201983736246
2734,15,4415.318591295742,3857.7464771730592
