Link,Num_Units,Service_Time,Service_Dist
20459,33,8946.821120252189,5275.957444695057
20771,2,1783.6511203524824,7132.21582712885
21270,26,7443.793522988764,6462.629792056978
21406,6,1816.647573102771,916.2778706041863
19211,6,1954.494017972766,1840.594666782068
85325,1,1016.3500145940934,377.84989669709466
20528,8,2860.0494533939136,4694.117926199688
19165,14,3891.7228141888577,1956.1207925046328
20454,10,3342.2595738035807,4708.937687551952
20529,1,1074.9692588737526,770.9159066188149
19593,8,2579.440427839075,2812.5196323585697
19671,3,1126.9502495190225,1119.4697106773965
18953,9,2659.284044638513,1738.6055742412573
21396,3,1047.6735485011015,587.8870038071182
19032,1,1030.6018708069842,473.4144220405724
18874,1,1016.0370394416964,375.7512702840613
19865,6,1841.2701457249868,1081.382291405811
19120,3,1093.7799055911648,897.0489869769663
21450,46,14735.280705622068,23169.07044449309
20368,3,1316.220468578102,2388.60394665692
20946,14,3908.231603261487,2066.818975825794
20643,6,2572.8962968030746,5987.234891392989
20309,18,5264.241176794672,4722.225146142184
19620,12,3602.866686571352,3237.818640397978
19412,13,3853.8577804923357,3311.518420824781
19198,8,2327.886361637584,1125.7467253302457
21429,5,2064.9876175883946,4190.797614584677
20351,2,920.4566778028001,1344.1440174528398
84302,5,1689.909469215655,1675.7452115488704
21112,4,1681.0555829850596,3225.674450056278
20101,3,1194.3259803897333,1571.2515448573977
19611,5,1914.62578248633,3182.560007731314
20075,1,1008.0540451849778,322.2220285090152
19224,2,1057.5970770512379,2263.726488944376
19878,3,1073.3030779221563,759.7434818204492
19939,1,984.8114169394728,166.37069919181522
21420,9,2636.9242560503935,1588.674045934691
21234,2,841.6959358976139,816.0210274761776
20094,4,1421.363053843255,1484.329820138053
19168,16,5030.757007643821,6375.214624343906
18822,7,2176.437823089637,1719.5204945661826
21124,17,5396.517993689901,7218.493475792813
20763,6,2126.7489853355314,2995.6346803902416
21425,25,9162.11216907463,19593.957325042225
19830,1,1015.4310403443125,371.68779846432153
19316,20,5468.426813520581,2872.7770240539685
19840,30,8495.121157742531,7075.0189388189465
20754,2,1108.3321324703982,2603.925787687069
20714,7,2399.6117336340326,3215.9928495800123
20618,2,1783.4627725933358,7130.952878363896
