,10399,6580,6160,11818,10330,87340,11046,7874,257,12019,4740,10192,11320,11224,7966,7866,10078,4792,3551,2803,84804,2621,3517,10665,86202,8760,11225,3522,4763,7683,10469,10617,12155,10234,3375,12710,8395,4216,5697,7927,12213,84817,10503,11698,10210,4056,6149,11446,10261,7037,3923
10399,0.0,841.310108,894.099432,820.399789,137.335087,708.102827,488.182611,885.539035,3897.190912,864.045298,1494.909163,2063.391738,675.159466,1351.333826,1633.246349,508.53141,793.789127,1326.397305,2118.289488,2045.700838,662.23544,1936.553159,1759.992173,81.603458,1539.422537,376.281037,1425.763633,1637.349334,1468.875892,835.574364,889.122751,424.521084,974.428101,868.561437,1753.042575,1950.331788,872.799343,1487.069909,1018.802013,1809.725283,951.817466,413.625738,1200.284498,514.495954,465.440486,1784.876179,972.916864,329.246107,177.808258,683.271623,2007.060756
6580,841.310108,0.0,321.759151,1504.325349,846.426898,1392.028386,1193.986341,857.062086,3259.974653,1547.970857,719.192004,2516.200219,1359.085026,1963.373149,1950.521936,427.420307,1246.597608,784.760115,1633.545939,1269.983678,643.208929,1160.836,1218.354983,922.913566,763.705377,623.311248,2037.802955,861.632174,759.226237,778.309552,1532.146076,1130.324814,1617.451426,1363.285991,977.325416,2562.371111,647.679089,711.352749,243.084853,2262.533764,1635.743026,1187.985079,1812.323821,1318.019165,1126.422974,1243.238988,197.199704,1047.600895,853.741302,316.421256,1629.655694
6160,894.099432,321.759151,0.0,1398.731902,807.84,1286.43494,1155.399442,741.874033,3060.394504,1442.377411,801.168815,2410.606773,1253.49158,1857.779702,1788.204366,385.568023,1141.004161,489.600897,1338.386721,1233.463796,830.762447,1194.253215,923.195765,975.70289,786.12813,581.460703,1932.209509,895.04939,841.203048,663.121499,1426.552629,1091.737915,1511.857979,1257.692544,1010.742631,2456.777664,835.232607,733.775502,200.944497,2156.940317,1530.14958,1307.725169,1706.730374,1408.595386,1087.836076,948.07977,124.559447,1015.064283,815.154403,210.827809,1334.496476
11818,820.399789,1504.325349,1398.731902,0.0,683.064702,236.677896,448.09391,862.324825,3678.799603,85.700703,2157.924403,1588.95996,241.548985,871.064751,1162.713278,1102.048598,348.366839,1656.567842,1895.107658,2175.347924,1347.12885,2345.414756,1659.355818,902.003246,2074.973106,1002.21686,945.494557,2162.335072,2153.769303,914.767298,408.853675,490.070976,225.638815,388.292362,2104.300514,1470.062713,1557.692753,2022.620478,1599.676398,1584.700685,131.417678,1234.025526,720.015423,1281.766813,536.030473,1566.484869,1523.291349,751.929254,672.462218,1248.764012,1783.878926
10330,137.335087,846.426898,807.84,683.064702,0.0,570.76774,350.847524,762.96675,3764.646345,726.710211,1500.025953,1926.056651,537.824379,1213.998739,1495.911262,422.271978,656.45404,1240.137873,1980.954401,1984.000772,667.35223,1941.669949,1673.732741,218.938545,1536.665106,322.44024,1288.428546,1642.466124,1473.992683,713.002079,751.787664,287.185997,837.093014,731.22635,1758.159365,1812.996701,877.916133,1484.312478,981.31789,1672.390196,814.482379,550.960825,1062.949411,651.831041,328.105399,1652.331611,932.399446,258.299938,40.473171,597.012191,1869.725669
87340,708.102827,1392.028386,1286.43494,236.677896,570.76774,0.0,284.339537,1024.440641,3844.579838,170.213255,2045.627441,1754.740195,163.362262,1036.844986,1328.493513,989.751636,514.147074,1718.732813,2060.887894,2341.12816,1234.831888,2423.385132,1825.136053,789.706284,2015.260046,889.919898,1111.274793,2124.181306,2041.472341,974.47597,574.63391,354.071305,356.395007,554.072597,2239.874547,1635.842948,1445.395791,1962.907419,1487.379436,1750.48092,262.173871,1121.728564,885.795658,1059.3597,423.733511,1732.265104,1410.994387,529.522142,560.165255,1136.46705,1949.659161
11046,488.182611,1193.986341,1155.399442,448.09391,350.847524,284.339537,0.0,969.600942,3793.46487,440.282007,1847.585396,1714.477928,251.396176,996.582719,1288.231246,769.83142,473.884807,1587.697316,2009.772925,2290.013192,1014.911673,2289.229392,1774.021085,569.786069,1884.224549,669.999682,1071.012526,1990.025567,1821.552125,919.636271,534.371643,69.731768,619.676993,513.81033,2105.718808,1595.580681,1225.475576,1831.871921,1328.877332,1701.20872,532.242623,901.808349,845.533391,980.008248,216.726105,1681.150136,1279.958889,375.452363,340.24504,944.571634,1898.544193
7874,885.539035,857.062086,741.874033,862.324825,762.801104,1024.440641,969.600942,0.0,3226.442597,948.025527,1510.661141,1857.229028,944.957658,1304.401957,1269.575436,495.97062,587.626416,1082.88082,1442.750653,1722.355415,908.65391,1811.54513,1206.998812,967.142493,1403.420045,586.894048,1378.831764,1512.341305,1550.695374,78.752534,873.174884,964.3443,958.480235,704.314799,1586.118959,1903.399919,1007.739094,1351.067417,942.81853,1603.562572,993.742502,1252.047069,1153.352629,1363.630284,859.615073,1114.127863,866.43348,1006.503886,722.327933,601.500749,1331.52192
257,3897.190912,3259.974653,3060.394504,3678.799603,3764.646345,3844.579838,3793.46487,3226.442597,0.0,3764.500305,3008.206519,3329.965354,3761.432435,3450.585364,3013.003654,3388.659503,3404.101194,2601.189895,2055.121097,2205.412024,3673.959767,2169.355702,2146.304134,3978.79437,2537.028521,3584.552183,3525.01517,2468.559527,3048.240752,3148.929769,3598.714069,3817.887164,3774.955012,3520.789577,2410.469944,3612.132476,3678.429927,2589.381148,3084.328215,2914.637379,3810.21728,4218.735917,3399.478331,4359.094519,3683.479001,2170.126299,3138.535312,4018.155763,3754.043861,3213.91929,2208.019701
12019,864.045298,1547.970857,1442.377411,85.700703,726.710211,170.213255,440.282007,948.025527,3764.500305,0.0,2201.569912,1674.660662,277.160817,956.765453,1248.41398,1145.694107,434.067541,1742.268544,1980.80836,2261.048626,1390.774359,2431.115458,1745.05652,945.648755,2160.673808,1045.862369,1031.19526,2248.035774,2197.414812,1000.468,494.554377,510.013775,206.644704,473.993064,2190.001216,1555.763415,1601.338262,2108.32118,1643.321907,1670.401387,112.423567,1277.671035,805.716125,1215.302171,579.675982,1652.185571,1566.936858,685.464613,716.107726,1292.409521,1869.579628
4740,1494.909163,719.192004,801.168815,2157.924403,1500.025953,2045.627441,1847.585396,1510.661141,3008.206519,2201.569912,0.0,3044.885244,2012.684081,2616.972203,2480.094851,1081.019362,1900.196662,844.822235,1408.120022,1007.398447,1004.188859,898.250769,1031.296088,1479.374024,509.394116,1276.910303,2691.40201,599.046943,40.034234,1431.908607,2185.74513,1783.923868,2271.050481,2016.885045,714.740184,3215.970165,1008.659019,457.041488,699.610529,2785.924382,2289.342081,1548.965009,2465.922875,1693.448409,1780.022029,1090.740973,676.609368,1701.19995,1507.340356,970.02031,1470.263426
10192,2041.101725,2460.849858,2355.256412,1588.95996,1903.766638,1754.740195,1714.477928,1834.939014,3329.965354,1674.660662,3044.885244,0.0,1671.592792,957.780623,997.201906,2073.990552,1472.850064,2277.875539,2118.489129,2762.490371,2356.033845,2947.193135,2246.498265,2122.705183,2692.968697,1974.158814,970.248881,2766.176179,3084.919477,1887.381487,1290.959523,1738.900222,1564.589925,1397.129602,2708.141621,443.461258,2566.597748,2722.163841,2556.200908,421.519054,1720.377637,2454.727462,976.55831,2555.597679,1784.85972,2095.815751,2479.815859,2061.483085,1893.164154,2205.288522,1939.821029
11320,675.159466,1359.085026,1253.49158,241.548985,537.824379,163.362262,251.396176,944.957658,3761.432435,277.160817,2012.684081,1671.592792,0.0,953.697584,1245.346111,956.808275,430.999672,1685.789453,1977.740491,2257.980757,1201.888528,2390.441771,1741.988651,756.762924,1982.316686,856.976537,1028.12739,2091.237946,2008.52898,941.53261,491.486508,321.127944,467.187799,470.925195,2186.933347,1552.695546,1412.452431,1929.964058,1454.436076,1667.333518,372.966662,1088.785204,802.648256,1180.879155,390.790151,1649.117702,1378.051026,616.471719,527.221895,1103.523689,1866.511759
11224,1351.333826,1936.257947,1830.664501,871.064751,1213.998739,1036.844986,996.582719,1310.347104,3450.585364,956.765453,2589.857002,957.780623,953.697584,0.0,558.992962,1549.398642,754.954855,1856.463222,1762.712863,2341.078055,1831.441934,2525.780819,1825.085948,1432.937284,2271.55638,1449.566903,74.429807,2344.763863,2629.891235,1362.789576,555.100027,1021.005014,833.410221,679.234393,2286.729304,801.941687,2042.005837,2300.751525,2031.608997,1009.777993,1002.482428,1764.959564,224.231933,1861.088879,1066.964511,1674.403435,1955.223948,1343.587876,1203.396255,1680.696611,1584.044762
7966,1642.982354,1950.521936,1791.608869,1162.713278,1505.647267,1328.493513,1288.231246,1269.575436,3013.003654,1248.41398,2480.094851,997.201906,1245.346111,558.992962,0.0,1586.92995,883.107168,1713.085146,1553.698737,2197.699978,1959.594246,2382.402743,1681.707872,1724.585812,2128.178304,1577.719216,623.948567,2201.385787,2520.129085,1331.380898,864.712842,1312.653541,1138.343243,892.399462,2143.351228,878.304659,2098.698425,2157.373449,1992.553365,853.62381,1294.130956,2056.608091,574.257997,2152.737406,1308.050194,1531.025358,1916.168315,1635.236403,1495.044783,1694.960599,1375.030636
7866,508.53141,427.420307,385.568023,1102.048598,422.271978,989.751636,769.83142,495.97062,3388.659503,1145.694107,1081.019362,2142.793787,956.808275,1589.966716,1586.92995,0.0,883.005623,817.865896,1666.65172,1561.728795,510.793076,1522.518214,1251.460764,590.134868,1114.393129,195.89268,1664.396523,1223.314389,1121.053595,446.005949,1168.55409,706.169893,1253.859441,999.694006,1339.00763,2188.964678,609.87826,1062.040501,559.045913,1889.127331,1233.466275,922.157147,1438.917388,1023.027364,702.268054,1276.344769,510.127469,629.496261,429.586381,174.740214,1640.052625
10078,793.789127,1246.597608,1141.004161,348.366839,656.45404,514.147074,473.884807,587.626416,3404.101194,434.067541,1900.196662,1472.850064,430.999672,754.954855,883.107168,883.005623,0.0,1381.869433,1620.40925,1900.649516,1137.296116,2070.716347,1384.65741,875.392585,1800.274698,792.384126,829.384662,1887.636664,1940.230896,640.068889,330.126801,498.307102,416.114362,131.945206,1829.602105,1353.952817,1347.860019,1747.92207,1341.948657,1305.094575,479.784516,1207.414864,603.905527,1308.285081,424.943027,1291.78646,1265.563608,820.889964,645.851556,991.036271,1509.180518
4792,1326.397305,784.760115,489.600897,1656.567842,1240.137873,1718.732813,1587.697316,1082.88082,2601.189895,1742.268544,844.822235,2277.875539,1685.789453,1856.463222,1713.085146,817.865896,1381.869433,0.0,879.182112,751.448179,1233.249176,793.020396,463.991156,1408.000763,515.74299,1013.758576,1930.893029,609.940712,884.856468,1004.128286,1667.417901,1524.035788,1752.723251,1498.557816,551.906154,2455.461184,1237.719337,544.938134,579.43293,2018.914677,1787.985519,1740.023043,1705.413894,1840.893259,1520.133949,488.875161,590.410483,1447.362156,1247.452276,643.125683,875.291867
3551,2117.130691,1633.545939,1338.386721,1895.107658,1980.954401,2060.887894,2009.772925,1442.750653,2066.192161,1980.80836,1408.120022,2118.489129,1977.740491,1762.712863,1553.698737,1666.65172,1620.40925,879.182112,0.0,873.649446,2071.320485,1058.35221,449.651753,2198.734148,936.942024,1845.742209,1837.142669,949.217229,1448.154255,1365.237825,1699.855595,2034.19522,1973.485996,1679.582483,891.182671,2361.710824,2075.790645,989.294652,1428.218754,1847.243068,2026.525336,2467.427534,1611.663534,2579.010749,1899.787057,390.306951,1439.196307,2239.254339,1970.351917,1491.911507,178.668101
2803,2045.700838,1269.983678,1233.463796,2175.347924,1984.000772,2341.12816,2290.013192,1722.355415,2205.412024,2261.048626,1007.398447,2762.490371,2257.980757,2341.078055,2197.699978,1561.728795,1900.649516,751.448179,873.649446,0.0,1683.968792,184.702765,522.293872,2039.814225,601.790893,1757.621475,2415.507861,408.351505,1047.432681,1643.602881,2186.197984,2267.898687,2271.503334,2017.337899,350.261921,2940.076016,1688.438953,632.967055,1149.090587,2502.429306,2306.765602,2228.744942,2190.028727,2369.103544,2180.027323,666.674621,1203.297684,2191.225055,1991.315175,1386.988582,935.79285
84804,662.23544,643.208929,830.762447,1347.12885,667.35223,1234.831888,1014.911673,908.65391,3673.959767,1390.774359,1004.188859,2383.076061,1201.888528,1830.24899,1952.930671,510.793076,1137.296116,1233.249176,2071.320485,1683.968792,0.0,1574.821114,1663.72279,632.699338,1177.690491,561.915556,1904.678797,1275.617288,964.154626,858.689239,1415.851812,951.250145,1501.157162,1253.984499,1391.310529,2429.246952,264.234242,1125.337863,752.08815,2129.409605,1478.546528,660.184688,1679.199662,771.767903,947.348306,1691.72805,706.203,868.526226,674.666633,641.787984,2061.559725
