Link,Num_Units,Service_Time,Service_Dist
12468,28,7722.186051438515,5110.769231818384
8837,5,1801.4914382874683,2423.947954542702
11714,20,6669.249877682849,10924.786841860856
12100,1,987.020851792362,181.1858636054676
6481,1,1212.2608188632798,1691.5119727086276
7232,35,11945.884572268851,22167.30826286669
9453,3,1864.2637219653868,6063.45812672365
4767,6,2035.614140716698,2384.538270339952
11087,1,1073.7256660589608,762.5771081289276
5056,3,2913.661654144568,13100.100497169653
10059,4,1885.6686069133127,4597.68846835033
82561,1,992.8726493463608,220.42455976549536
10087,1,1350.9003500431725,2621.1467369904276
2504,3,2293.166783765668,8939.42859029281
11239,59,16115.212674543844,11501.202556172386
9988,26,8262.096117865867,11949.683400978101
3183,2,802.338386532243,552.1125605648849
11313,6,1840.317004035745,1074.9910865159472
7927,14,5765.952437676571,14523.59703404049
11323,6,1825.5327499103253,975.8566154022701
82583,3,1031.515539783957,479.5409462491516
8358,2,1022.6029123985211,2029.0763012864627
7682,34,9664.160651806016,8476.714249928598
9978,1,1027.709371003833,454.0190277413931
86937,1,997.4096085666474,250.84672708972357
10511,16,4523.2356360195545,2972.07623616152
6507,4,1548.9786292903245,2340.044452103204
7224,3,2233.191059662204,8537.266828311607
10643,7,2044.6760455665526,836.0038817605237
12127,5,1902.272818159512,3099.7283291876083
5182,3,1077.0817917671218,785.081303758081
10512,5,1758.404491052081,2135.032349477522
11794,46,11902.675256460814,4175.292287399294
8066,9,3594.2839134145497,8008.1621373349335
8110,1,1135.4156212538787,1176.2334907501936
1440,2,1359.2087140374072,4286.155883129686
11317,2,910.3906390253296,1276.6471101385541
10957,16,4789.480247440005,4757.35525775596
5238,34,9738.19381180776,8973.136869520065
11044,2,849.728274561794,869.8811436865944
8528,1,1114.6826250357994,1037.2102706915466
6455,6,1876.9183255692656,1320.4179184349487
11324,7,2075.400841732895,1042.0262074177153
11326,1,975.401095216921,103.27064293867443
11346,6,2079.1006140531094,2676.1328613306396
6456,2,756.144783875267,242.3655601828359
6521,16,5013.846330527027,6261.821617302368
9153,1,1204.5594674686006,1639.87126152392
6412,16,4226.052566159723,979.3421959748957
3667,1,1178.7610475658164,1466.8823037493275
